epoch,avg_reward,avg_episode_reward,avg_episode_len,min_reward,max_reward,mpjpe,joint_angle_rmse,activation_volume,frame_coverage,pos_reward,vel_reward,upright_reward,energy_reward,t_sample,t_update
186,0.202300,28.2564,139.68,0.151193,0.208364,0.126995,0.158490,31.6774,0.6152,0.034896,0.824079,0.901740,31.6774,25.66,7.32
187,0.212743,32.8843,154.57,0.102687,0.235951,0.129630,0.145661,32.4973,0.5765,0.042052,0.826728,0.913801,32.4973,25.83,11.17
188,0.215942,31.4222,145.51,0.084480,0.253194,0.134307,0.153164,31.1686,0.6137,0.041720,0.837463,0.914067,31.1686,23.14,6.58
189,0.212800,31.1205,146.24,0.184379,0.268220,0.132768,0.159482,32.3742,0.6335,0.035764,0.845025,0.913006,32.3742,28.21,7.77
190,0.219523,35.7707,162.95,0.153798,0.273556,0.127679,0.149792,30.7505,0.6100,0.018836,0.819384,0.908064,30.7505,28.09,7.45
191,0.200248,30.1691,150.66,0.176263,0.307138,0.132712,0.150071,31.5219,0.6036,0.025757,0.816140,0.929183,31.5219,25.64,6.42
192,0.247217,35.2749,142.69,0.138747,0.295281,0.122967,0.157099,32.2314,0.6045,0.042494,0.804532,0.889985,32.2314,28.02,8.05
193,0.201784,28.6927,142.20,0.125189,0.288916,0.124812,0.149053,30.1713,0.5827,0.017640,0.847182,0.891067,30.1713,22.11,7.95
194,0.201923,32.3748,160.33,0.109382,0.208860,0.127806,0.157756,27.8584,0.5776,0.046036,0.831188,0.911163,27.8584,25.64,8.26
195,0.256660,41.1137,160.19,0.216839,0.275940,0.131186,0.159830,32.7645,0.5996,0.038891,0.809122,0.913583,32.7645,26.00,7.01
196,0.222123,32.9954,148.55,0.141789,0.233396,0.127330,0.155060,32.5545,0.5863,0.047900,0.842386,0.904073,32.5545,24.27,8.29
197,0.225779,36.1065,159.92,0.108912,0.223984,0.128291,0.156835,32.1493,0.5765,0.033016,0.858981,0.920759,32.1493,22.55,7.31
198,0.236830,36.6795,154.88,0.209266,0.257106,0.130380,0.149390,30.9313,0.6021,0.018211,0.847762,0.913296,30.9313,21.28,9.24
199,0.234176,36.7560,156.96,0.228299,0.289352,0.137387,0.177099,31.6617,0.6046,0.028328,0.826676,0.922433,31.6617,27.87,6.98
200,0.235821,35.5344,150.68,0.165990,0.272081,0.137560,0.169330,30.0729,0.6112,0.019809,0.807143,0.912336,30.0729,25.13,8.08
201,0.194620,29.6456,152.33,0.060924,0.238685,0.127797,0.158835,32.6031,0.5786,0.053446,0.826664,0.918066,32.6031,24.29,6.83
202,0.209872,32.4837,154.78,0.183098,0.225153,0.130742,0.151455,28.8915,0.5970,0.035889,0.828216,0.907821,28.8915,28.51,7.13
203,0.241436,39.9079,165.29,0.152484,0.322151,0.128390,0.157967,30.9473,0.6325,0.003799,0.833755,0.904729,30.9473,24.17,9.37
204,0.243104,36.4076,149.76,-0.007805,0.376988,0.126332,0.142036,31.5084,0.6045,0.042000,0.832925,0.921029,31.5084,26.16,7.74
205,0.237851,40.7700,171.41,0.205065,0.357633,0.134269,0.155348,29.6582,0.5903,0.050411,0.830720,0.930019,29.6582,27.21,6.53
206,0.226803,33.1552,146.19,0.087739,0.237694,0.124028,0.155558,31.8195,0.6285,0.042717,0.853496,0.909697,31.8195,29.06,8.93
207,0.239352,36.9417,154.34,0.111415,0.260484,0.125057,0.159171,30.2903,0.6420,0.039738,0.822774,0.915800,30.2903,26.22,7.74
208,0.227781,36.3338,159.51,0.160738,0.237453,0.134378,0.152625,30.9508,0.5764,0.032725,0.836322,0.913265,30.9508,21.43,8.73
209,0.238725,37.3914,156.63,0.222786,0.246735,0.124755,0.151350,31.3193,0.6330,0.047407,0.839794,0.908130,31.3193,33.02,8.63
210,0.206583,32.8650,159.09,0.155006,0.230756,0.128183,0.155940,30.6783,0.6141,0.025798,0.830100,0.919785,30.6783,27.61,8.90
211,0.261237,45.0889,172.60,0.050649,0.324932,0.134160,0.160914,30.5522,0.5990,0.011143,0.806741,0.914415,30.5522,25.23,7.68
212,0.237342,37.9959,160.09,0.221715,0.282088,0.133780,0.159674,30.5263,0.6342,0.037571,0.822398,0.921252,30.5263,26.95,9.18
213,0.219057,38.2735,174.72,0.202377,0.368979,0.128077,0.151269,29.3496,0.6409,0.054676,0.823119,0.918676,29.3496,25.43,6.88
214,0.246235,39.7917,161.60,0.189099,0.305399,0.124920,0.152935,29.7494,0.5721,0.051886,0.839026,0.911117,29.7494,23.83,7.17
215,0.253675,43.9158,173.12,0.180480,0.274061,0.131988,0.156823,30.6725,0.6121,0.021979,0.833132,0.906989,30.6725,24.91,7.64
216,0.241310,38.8476,160.99,0.202795,0.277987,0.129636,0.157716,30.1716,0.6161,0.034507,0.848375,0.918655,30.1716,23.79,7.31
217,0.238835,38.4736,161.09,0.142162,0.327513,0.128868,0.159169,29.8726,0.5887,0.019962,0.813255,0.921064,29.8726,24.04,10.48
218,0.219018,37.0271,169.06,0.099662,0.370344,0.125604,0.160736,30.5866,0.6433,0.037045,0.819779,0.901596,30.5866,27.60,9.06
219,0.227270,37.7153,165.95,0.103369,0.354580,0.119966,0.147925,30.4515,0.6575,0.027055,0.844115,0.930824,30.4515,22.88,6.40
220,0.248498,39.5217,159.04,0.196296,0.328667,0.129536,0.156060,31.1730,0.5922,0.021237,0.837052,0.937853,31.1730,32.02,5.83
221,0.257024,44.9282,174.80,0.153507,0.306111,0.128237,0.152088,30.8003,0.6551,0.047709,0.818158,0.917757,30.8003,28.62,5.90
222,0.243205,36.3255,149.36,0.123088,0.337839,0.133146,0.162840,29.3271,0.6414,0.025677,0.819799,0.934780,29.3271,23.79,8.26
223,0.232379,40.4761,174.18,0.191902,0.312384,0.135017,0.148352,28.7785,0.6610,0.029547,0.832573,0.923696,28.7785,28.32,8.67
224,0.267958,47.4755,177.18,0.217567,0.371422,0.126223,0.166425,28.5127,0.6327,0.031849,0.846220,0.936810,28.5127,25.76,5.77
225,0.238349,38.0573,159.67,0.202724,0.247734,0.123186,0.152589,30.3052,0.5944,0.051144,0.838762,0.926024,30.3052,26.42,7.64
226,0.241346,41.9417,173.78,0.203813,0.360385,0.131818,0.156761,29.1086,0.6151,0.030400,0.822016,0.938105,29.1086,24.10,8.83
227,0.253899,43.6605,171.96,0.229088,0.308476,0.124729,0.135733,30.1401,0.6193,0.044357,0.853235,0.930865,30.1401,22.57,8.82
228,0.268654,44.5880,165.97,0.242601,0.298197,0.127746,0.160499,30.3308,0.6293,0.039155,0.807862,0.930598,30.3308,24.83,7.62
229,0.228539,37.4266,163.76,0.192517,0.240997,0.125281,0.161488,28.9896,0.6153,0.027433,0.825343,0.926482,28.9896,27.00,6.52
230,0.253529,41.4237,163.39,0.231233,0.315123,0.118003,0.136707,28.7814,0.6529,0.057809,0.855358,0.921735,28.7814,26.36,8.08
231,0.231762,37.6164,162.31,0.155722,0.287774,0.126358,0.154773,31.1045,0.6723,0.056813,0.825295,0.920062,31.1045,24.65,6.35
232,0.258709,46.2192,178.65,0.232974,0.328685,0.134259,0.146651,29.2170,0.6388,0.040774,0.820065,0.929332,29.2170,28.46,6.33
233,0.264213,44.9020,169.95,0.229904,0.395355,0.125162,0.162007,31.3103,0.6274,0.034693,0.840055,0.911773,31.3103,28.34,8.12
234,0.269601,45.4261,168.49,0.251716,0.308551,0.129354,0.150585,30.7891,0.6434,0.046603,0.841469,0.946041,30.7891,27.59,6.20
235,0.257817,40.8176,158.32,0.228525,0.284472,0.128449,0.152003,30.9761,0.6368,0.045478,0.816110,0.937589,30.9761,28.45,7.53
236,0.270399,50.7410,187.65,0.237990,0.390993,0.122120,0.141876,31.3395,0.6486,0.060304,0.820936,0.923993,31.3395,24.69,6.84
237,0.253093,45.2951,178.97,0.185885,0.346128,0.119025,0.141507,29.8706,0.6340,0.043878,0.850445,0.929479,29.8706,25.56,5.63
238,0.265622,45.5647,171.54,0.173916,0.365128,0.131146,0.161842,29.4232,0.6314,0.046061,0.843873,0.924524,29.4232,28.83,8.43
239,0.258927,42.8544,165.51,0.259771,0.355768,0.122541,0.155835,31.0803,0.6415,0.057492,0.870844,0.936941,31.0803,28.29,9.53
240,0.234019,41.6598,178.02,0.215403,0.268657,0.129066,0.149336,31.3488,0.6703,0.030585,0.856291,0.929396,31.3488,26.16,7.74
241,0.273759,48.9576,178.83,0.254383,0.457082,0.126281,0.142835,31.1005,0.7066,0.056063,0.837030,0.927686,31.1005,29.24,9.46
242,0.264363,50.5275,191.13,0.194880,0.291241,0.121843,0.144414,31.6435,0.6592,0.051258,0.839541,0.927391,31.6435,27.08,7.30
243,0.257393,42.9337,166.80,0.174190,0.289175,0.124008,0.140505,30.8774,0.6342,0.039042,0.854198,0.907207,30.8774,27.06,7.31
244,0.275886,50.2849,182.27,0.202466,0.276864,0.127280,0.154134,29.2581,0.6405,0.048170,0.841837,0.932913,29.2581,23.33,10.82
245,0.240912,41.7364,173.24,0.194425,0.291138,0.120763,0.141457,28.8204,0.6941,0.069224,0.844616,0.919118,28.8204,24.32,7.42
246,0.276256,52.3194,189.39,0.258251,0.302369,0.126029,0.157926,29.8084,0.6874,0.041333,0.831266,0.945075,29.8084,24.58,10.12
247,0.276626,48.8479,176.58,0.206936,0.385405,0.123599,0.142199,31.3313,0.6602,0.038101,0.835606,0.924541,31.3313,27.49,5.82
248,0.267085,48.7047,182.36,0.189313,0.437259,0.131859,0.154669,28.0236,0.6476,0.047484,0.848796,0.938004,28.0236,29.29,8.51
249,0.256356,45.4275,177.20,0.145832,0.308284,0.122979,0.144744,30.5405,0.6341,0.039657,0.853684,0.929497,30.5405,27.05,7.50
250,0.239827,42.6870,177.99,0.220137,0.258464,0.123561,0.137891,30.9836,0.6303,0.059696,0.855705,0.925628,30.9836,27.00,5.77
251,0.261624,50.0071,191.14,0.257563,0.292949,0.124521,0.137879,31.6946,0.6397,0.033957,0.833551,0.900355,31.6946,27.25,8.88
252,0.277804,49.9751,179.89,0.143546,0.401250,0.119540,0.148279,28.7628,0.6674,0.049734,0.863262,0.926210,28.7628,25.37,9.52
253,0.258493,46.1985,178.72,0.203037,0.278962,0.129041,0.157608,29.0705,0.6667,0.046276,0.798120,0.905033,29.0705,27.44,4.97
254,0.271650,48.3545,178.00,0.168279,0.302944,0.127934,0.148296,30.7341,0.6282,0.053120,0.833121,0.928440,30.7341,27.90,7.80
255,0.253902,41.9422,165.19,0.198752,0.270036,0.122963,0.143531,29.8658,0.6536,0.064570,0.828379,0.907162,29.8658,27.36,9.86
256,0.254749,44.7323,175.59,0.112821,0.333284,0.126239,0.138949,31.8336,0.7049,0.051246,0.837557,0.931779,31.8336,25.44,8.09
257,0.233189,43.7397,187.57,0.135965,0.252575,0.125082,0.154616,30.3993,0.6716,0.051767,0.847781,0.940544,30.3993,28.31,7.09
258,0.260430,45.4703,174.60,0.176185,0.327873,0.117689,0.150147,30.6848,0.6624,0.042783,0.857010,0.915477,30.6848,26.16,6.37
259,0.282926,52.3211,184.93,0.216486,0.292570,0.125655,0.142809,31.8275,0.6653,0.037085,0.813780,0.954101,31.8275,24.59,6.00
260,0.285856,52.6588,184.21,0.281987,0.331024,0.121210,0.144854,31.6146,0.6985,0.038099,0.837670,0.950610,31.6146,22.96,8.15
261,0.271034,49.7976,183.73,0.094449,0.289983,0.120453,0.132733,28.3479,0.6754,0.040391,0.839900,0.923959,28.3479,24.91,9.88
262,0.247913,42.0741,169.71,0.203301,0.351230,0.117998,0.139377,31.3555,0.6929,0.061488,0.861478,0.915913,31.3555,26.44,9.08
263,0.265492,51.1061,192.50,0.258235,0.279796,0.122392,0.137668,27.5645,0.6427,0.041339,0.829473,0.937064,27.5645,28.14,8.09
264,0.272402,49.2653,180.86,0.120503,0.317291,0.121612,0.150025,29.3471,0.6822,0.045829,0.835783,0.933163,29.3471,25.82,8.06
265,0.277829,51.7429,186.24,0.122240,0.401136,0.126722,0.148439,32.5907,0.6429,0.069819,0.853453,0.928339,32.5907,21.09,8.00
266,0.281138,54.9880,195.59,0.201492,0.308627,0.122169,0.148152,30.3346,0.6926,0.049440,0.841830,0.926348,30.3346,27.55,9.73
267,0.265732,49.0778,184.69,0.123908,0.363094,0.125111,0.157270,31.0914,0.6659,0.042501,0.852870,0.930938,31.0914,24.78,5.03
268,0.266671,50.2886,188.58,0.209637,0.383861,0.123749,0.136892,30.5728,0.6689,0.041181,0.833203,0.942232,30.5728,25.91,6.48
269,0.268433,48.3909,180.27,0.209849,0.394827,0.122374,0.154898,28.8716,0.6776,0.055232,0.847722,0.909775,28.8716,27.79,7.29
270,0.277973,48.9265,176.01,0.218372,0.349868,0.120475,0.139214,28.6030,0.6687,0.043549,0.850580,0.932308,28.6030,25.90,6.78
271,0.275774,51.8449,188.00,0.237414,0.327800,0.115423,0.133983,29.0580,0.7003,0.067478,0.858640,0.914544,29.0580,26.65,8.48
272,0.284138,52.9643,186.40,0.221910,0.408293,0.119950,0.143353,28.9033,0.7226,0.063162,0.841911,0.935125,28.9033,19.93,8.72
273,0.265931,47.8091,179.78,0.227582,0.306644,0.130779,0.153669,30.4053,0.6690,0.032930,0.807331,0.932755,30.4053,26.82,9.11
274,0.297292,55.5676,186.91,0.270211,0.300405,0.118661,0.150594,30.0713,0.6961,0.048081,0.853989,0.938062,30.0713,30.27,6.76
275,0.253343,49.8097,196.61,0.155728,0.317344,0.125334,0.139511,29.5251,0.7073,0.062419,0.851816,0.931077,29.5251,28.95,9.17
276,0.268283,54.6394,203.66,0.240919,0.332189,0.118203,0.140419,31.1994,0.6756,0.055829,0.856784,0.927316,31.1994,25.12,9.20
277,0.266955,51.9439,194.58,0.121544,0.310245,0.115059,0.133951,29.7069,0.6514,0.075799,0.855931,0.940593,29.7069,32.82,8.84
278,0.256530,47.7749,186.23,0.146735,0.277879,0.119731,0.135248,30.9852,0.6571,0.054626,0.844597,0.919041,30.9852,24.11,8.81
279,0.274157,56.4413,205.87,0.127523,0.293763,0.112451,0.139513,29.4965,0.6426,0.064548,0.831963,0.933453,29.4965,33.36,8.23
280,0.286735,47.6663,166.24,0.270539,0.339951,0.120431,0.141987,29.3085,0.6982,0.055544,0.849610,0.935140,29.3085,26.68,8.87
281,0.263213,51.8350,196.93,0.116359,0.313553,0.119476,0.154300,31.3227,0.6810,0.036562,0.826869,0.943065,31.3227,29.00,7.03
282,0.284241,54.1022,190.34,0.278194,0.321764,0.118105,0.156564,30.7028,0.6859,0.061148,0.860285,0.931031,30.7028,28.39,7.32
283,0.281884,55.4000,196.53,0.273598,0.339313,0.107354,0.137937,31.0558,0.6733,0.088163,0.867617,0.943230,31.0558,22.13,6.04
284,0.255874,46.5703,182.00,0.174457,0.341569,0.128235,0.158210,30.4330,0.6657,0.056193,0.841593,0.932397,30.4330,25.90,9.26
285,0.305814,50.9920,166.74,0.281820,0.327529,0.116902,0.135846,29.9791,0.6466,0.062454,0.852102,0.934195,29.9791,29.50,9.14
286,0.292730,55.2854,188.86,0.280579,0.369885,0.127022,0.152524,30.1442,0.6769,0.028119,0.846693,0.918445,30.1442,21.37,10.00
287,0.292726,54.1771,185.08,0.249126,0.291886,0.124216,0.153254,29.6615,0.7193,0.047107,0.850106,0.926512,29.6615,26.91,8.05
288,0.288341,57.0464,197.84,0.266226,0.351390,0.116252,0.151696,29.9573,0.6462,0.077445,0.854616,0.943570,29.9573,29.01,8.51
289,0.296609,57.4768,193.78,0.264589,0.333123,0.123507,0.137139,32.6859,0.7034,0.055596,0.849763,0.928773,32.6859,25.89,10.90
290,0.301581,49.6612,164.67,0.256450,0.324368,0.122179,0.141780,28.9748,0.6545,0.063980,0.867568,0.941765,28.9748,28.63,9.01
291,0.283518,55.9842,197.46,0.254955,0.327904,0.122111,0.144385,28.9906,0.7048,0.047871,0.859375,0.917844,28.9906,24.20,7.74
292,0.289114,55.3000,191.27,0.221119,0.319031,0.115044,0.133308,29.6294,0.7400,0.076834,0.862230,0.938425,29.6294,29.64,6.70
293,0.299229,53.2666,178.01,0.213231,0.325586,0.124820,0.148546,30.8573,0.7108,0.028603,0.835651,0.948462,30.8573,27.13,7.65
294,0.301002,59.4058,197.36,0.182765,0.335031,0.120243,0.135143,27.7142,0.6637,0.059153,0.844588,0.938429,27.7142,30.79,7.37
295,0.317845,61.2734,192.78,0.294689,0.339687,0.116057,0.135978,30.9877,0.6598,0.074416,0.838473,0.939409,30.9877,25.56,8.11
296,0.271252,54.3268,200.28,0.177395,0.342847,0.120938,0.147032,29.3427,0.6829,0.048921,0.849195,0.939703,29.3427,26.44,7.20
297,0.268970,52.0082,193.36,0.137813,0.295822,0.111009,0.141015,31.3765,0.6883,0.068825,0.844369,0.912979,31.3765,25.46,9.21
298,0.269308,48.4596,179.94,0.208078,0.362773,0.117314,0.136436,29.2801,0.6595,0.063428,0.845832,0.925798,29.2801,26.27,7.05
299,0.300076,53.0928,176.93,0.254268,0.326524,0.120755,0.141931,28.1012,0.7352,0.057200,0.875979,0.917158,28.1012,26.43,8.66
300,0.291121,60.1373,206.57,0.243771,0.327390,0.118664,0.140014,29.2541,0.6841,0.059101,0.869168,0.922190,29.2541,28.06,9.17
301,0.252860,50.5060,199.74,0.241628,0.337592,0.122301,0.135612,29.5175,0.7177,0.046860,0.877917,0.936882,29.5175,23.10,7.00
302,0.316214,64.8892,205.21,0.292025,0.317210,0.118936,0.140151,28.1774,0.7180,0.046385,0.848907,0.934638,28.1774,24.07,8.86
303,0.281257,54.5549,193.97,0.215412,0.320301,0.114165,0.137234,29.2736,0.6979,0.076984,0.859752,0.905095,29.2736,23.20,9.59
304,0.279091,57.4691,205.92,0.263722,0.329151,0.111103,0.135024,31.1873,0.7145,0.066887,0.844414,0.938375,31.1873,26.93,9.52
305,0.313388,64.0087,204.25,0.212692,0.446303,0.116629,0.135565,30.6038,0.7183,0.042303,0.856834,0.938734,30.6038,26.52,9.06
306,0.293448,55.9473,190.65,0.244193,0.471834,0.117074,0.135585,31.0503,0.6638,0.050436,0.861419,0.919948,31.0503,23.05,7.39
307,0.340871,63.3277,185.78,0.332643,0.417412,0.115499,0.148547,31.7664,0.7122,0.070529,0.858804,0.946821,31.7664,24.45,9.76
308,0.302851,59.1339,195.26,0.288695,0.415802,0.115596,0.142577,27.9925,0.7263,0.065097,0.874301,0.949010,27.9925,26.93,9.46
309,0.312899,60.5876,193.63,0.209433,0.323526,0.123718,0.145175,28.8253,0.6718,0.062931,0.854973,0.938219,28.8253,28.83,8.04
310,0.301434,63.4021,210.34,0.219716,0.376647,0.119832,0.146166,30.4103,0.6760,0.050319,0.866243,0.950555,30.4103,24.19,6.45
311,0.287477,57.3735,199.58,0.227207,0.289164,0.119589,0.138157,28.9319,0.6880,0.060655,0.838354,0.944185,28.9319,26.48,6.45
312,0.270515,55.3162,204.48,0.202124,0.361628,0.112777,0.136117,30.1812,0.6825,0.060198,0.866068,0.938112,30.1812,24.85,5.85
313,0.297836,60.2556,202.31,0.260398,0.396462,0.115087,0.133525,29.0146,0.7021,0.068479,0.859655,0.961621,29.0146,23.68,8.01
314,0.297018,59.8591,201.53,0.235530,0.434679,0.117196,0.147616,30.1047,0.6834,0.067120,0.854488,0.944451,30.1047,31.47,7.03
315,0.298222,57.8784,194.08,0.196419,0.375517,0.114102,0.145148,30.4696,0.7324,0.075285,0.867305,0.938075,30.4696,30.47,7.98
316,0.288777,59.6934,206.71,0.254093,0.342398,0.116688,0.141434,29.1685,0.6737,0.058601,0.857830,0.943523,29.1685,29.50,5.21
317,0.305991,62.3646,203.81,0.256814,0.408497,0.114089,0.141522,30.1135,0.7211,0.065953,0.868204,0.951674,30.1135,26.35,8.62
318,0.287702,59.3961,206.45,0.272437,0.418683,0.117856,0.133673,31.2513,0.7570,0.085935,0.867458,0.938567,31.2513,27.17,7.53
319,0.320865,58.5511,182.48,0.275706,0.346345,0.112622,0.122642,29.7395,0.6962,0.089724,0.851400,0.951180,29.7395,26.26,6.07
320,0.310342,56.7125,182.74,0.300942,0.314654,0.112586,0.144124,28.5952,0.7261,0.084165,0.855443,0.924186,28.5952,23.84,8.04
321,0.293965,57.2387,194.71,0.231988,0.397404,0.116029,0.143542,30.8914,0.6888,0.061799,0.873303,0.948773,30.8914,25.12,7.86
322,0.298553,61.0196,204.38,0.290318,0.331927,0.121322,0.147632,31.2486,0.7199,0.053885,0.841248,0.940628,31.2486,28.95,7.10
323,0.342803,68.9493,201.13,0.311532,0.473170,0.117992,0.132036,27.2532,0.6971,0.067113,0.843341,0.953757,27.2532,31.39,6.95
324,0.328681,61.0699,185.80,0.296421,0.341469,0.111762,0.135914,29.0210,0.6810,0.071907,0.861532,0.949260,29.0210,26.78,8.13
325,0.304934,62.4729,204.87,0.289364,0.375119,0.104908,0.130622,29.4169,0.7332,0.095770,0.901180,0.957337,29.4169,23.98,9.59
326,0.292718,57.4185,196.16,0.196646,0.407366,0.114785,0.137097,30.4420,0.7094,0.061000,0.865567,0.956509,30.4420,26.05,6.08
327,0.293977,58.4394,198.79,0.262875,0.298134,0.122014,0.148412,31.2203,0.7469,0.072749,0.855723,0.932948,31.2203,24.78,7.34
328,0.302055,61.1767,202.54,0.159462,0.346109,0.126320,0.145621,30.3879,0.7639,0.051353,0.846508,0.960064,30.3879,29.01,5.39
329,0.302913,64.5451,213.08,0.274547,0.347826,0.116737,0.136011,28.3222,0.7265,0.081663,0.860196,0.940758,28.3222,25.11,8.57
330,0.325143,68.9155,211.95,0.252718,0.361809,0.114637,0.140292,30.5234,0.6940,0.059844,0.873888,0.926876,30.5234,22.78,9.88
331,0.301848,65.0948,215.65,0.190266,0.319951,0.117342,0.131722,30.5070,0.7248,0.067322,0.869454,0.936476,30.5070,26.21,9.56
332,0.347756,69.2521,199.14,0.323266,0.472188,0.114477,0.143041,28.6105,0.7328,0.055301,0.866001,0.937956,28.6105,26.22,10.55
333,0.336697,76.4222,226.98,0.296735,0.386149,0.117617,0.127019,30.4990,0.7318,0.073928,0.889241,0.947873,30.4990,29.75,8.22
334,0.337869,70.7261,209.33,0.289787,0.437931,0.119618,0.149509,29.7391,0.7391,0.057220,0.865876,0.941876,29.7391,27.55,7.35
335,0.310313,60.8218,196.00,0.230449,0.351461,0.122081,0.146637,28.7437,0.7009,0.063077,0.875666,0.948149,28.7437,29.42,7.80
336,0.273826,53.2480,194.46,0.237736,0.348190,0.117100,0.138491,28.5543,0.7432,0.069188,0.856101,0.946545,28.5543,24.37,10.01
337,0.349219,72.9071,208.77,0.284319,0.423562,0.112312,0.140457,29.3193,0.7433,0.085491,0.868142,0.941013,29.3193,28.76,9.94
338,0.299805,65.6288,218.91,0.194933,0.352498,0.119865,0.136058,26.5979,0.7165,0.068978,0.862314,0.940126,26.5979,23.25,7.56
339,0.316169,63.6109,201.19,0.242683,0.420838,0.114244,0.136531,31.5153,0.7123,0.063570,0.873845,0.943744,31.5153,30.65,8.85
340,0.287963,60.9206,211.56,0.223481,0.343894,0.109635,0.129060,28.5423,0.7072,0.082617,0.876575,0.952536,28.5423,29.94,7.06
341,0.313497,65.6305,209.35,0.185715,0.327782,0.107936,0.132725,32.3509,0.7484,0.084892,0.870276,0.954213,32.3509,30.61,9.42
342,0.293509,60.3133,205.49,0.237853,0.439658,0.115539,0.145348,31.1891,0.7340,0.070675,0.866348,0.933568,31.1891,25.01,6.45
343,0.345230,72.9615,211.34,0.279127,0.384800,0.115408,0.142858,29.8506,0.7109,0.078572,0.884022,0.924479,29.8506,29.34,6.38
344,0.299372,61.8934,206.74,0.225228,0.351666,0.117733,0.138416,29.0907,0.7082,0.071339,0.829739,0.953397,29.0907,22.41,8.99
345,0.340145,65.5026,192.57,0.263765,0.419053,0.110103,0.149809,29.6544,0.7183,0.062712,0.873531,0.962730,29.6544,28.71,8.70
346,0.326827,62.4960,191.22,0.175200,0.426723,0.113495,0.133826,29.3646,0.7309,0.091778,0.876811,0.945257,29.3646,25.00,8.43
347,0.292228,62.6440,214.37,0.210185,0.381126,0.108536,0.134121,29.1114,0.7593,0.075509,0.845426,0.928053,29.1114,22.78,8.93
348,0.324823,68.7207,211.56,0.267292,0.417236,0.116756,0.137585,29.8726,0.7066,0.055376,0.862946,0.955348,29.8726,28.50,7.89
349,0.311037,68.1777,219.19,0.197663,0.411841,0.112466,0.137901,28.6602,0.7651,0.086577,0.873210,0.957107,28.6602,24.87,7.73
350,0.319277,68.3716,214.14,0.231445,0.324523,0.115630,0.144551,29.5554,0.7190,0.055956,0.845203,0.948067,29.5554,26.92,7.21
351,0.292276,62.9928,215.53,0.218176,0.347198,0.112700,0.134517,28.8629,0.7169,0.069967,0.850285,0.951644,28.8629,28.42,8.55
352,0.312231,64.9700,208.08,0.230465,0.355045,0.115953,0.127881,29.9554,0.7265,0.062725,0.858529,0.945569,29.9554,27.36,8.97
353,0.319769,67.9258,212.42,0.260759,0.333969,0.111768,0.137548,28.9501,0.7348,0.099802,0.865371,0.953587,28.9501,23.46,6.81
354,0.323429,66.6146,205.96,0.296797,0.371197,0.120067,0.144663,27.4527,0.7493,0.056856,0.837983,0.942118,27.4527,27.64,6.73
355,0.332041,71.8289,216.33,0.280452,0.483572,0.115764,0.146323,31.2274,0.7754,0.053846,0.855432,0.949133,31.2274,24.37,6.83
356,0.274047,58.8435,214.72,0.215093,0.355174,0.115042,0.126283,29.9487,0.7200,0.062831,0.845840,0.945707,29.9487,25.70,7.93
357,0.320709,64.7090,201.77,0.316434,0.561739,0.113506,0.149721,29.5265,0.7919,0.056529,0.864455,0.940145,29.5265,26.86,9.29
358,0.340596,72.4302,212.66,0.307706,0.444406,0.112449,0.133903,27.7291,0.7422,0.095438,0.869178,0.933161,27.7291,27.61,9.15
359,0.333187,70.6099,211.92,0.280520,0.368055,0.120182,0.142456,28.6950,0.7006,0.062888,0.844914,0.940363,28.6950,26.87,8.29
360,0.323064,66.4377,205.65,0.275598,0.354305,0.110140,0.140162,29.9440,0.7019,0.053509,0.866252,0.941787,29.9440,24.41,7.65
361,0.323180,64.0024,198.04,0.189949,0.466619,0.114271,0.131487,28.5580,0.7381,0.082287,0.856441,0.952780,28.5580,27.22,8.34
362,0.333254,67.4027,202.26,0.329666,0.422458,0.109015,0.124984,29.3604,0.7471,0.113221,0.875105,0.948923,29.3604,27.97,8.11
363,0.319496,64.1634,200.83,0.242333,0.542844,0.114621,0.128263,28.6046,0.7566,0.088413,0.863365,0.951476,28.6046,26.35,6.70
364,0.350071,75.9257,216.89,0.312008,0.428585,0.113988,0.141268,26.4075,0.7360,0.067661,0.858056,0.943914,26.4075,28.51,7.75
365,0.353347,74.1209,209.77,0.268827,0.494067,0.114274,0.137525,30.1741,0.7439,0.100706,0.869351,0.949634,30.1741,26.47,8.88
366,0.333423,75.1769,225.47,0.217734,0.387219,0.115618,0.134489,29.5186,0.7779,0.077807,0.869475,0.942200,29.5186,27.55,4.55
367,0.306322,63.4475,207.13,0.259179,0.427237,0.106311,0.133507,30.1708,0.7756,0.103271,0.882291,0.927403,30.1708,25.66,7.21
368,0.331558,73.1066,220.49,0.305673,0.379915,0.114967,0.145846,29.9158,0.7391,0.080711,0.868338,0.934706,29.9158,23.14,9.52
369,0.349169,69.4466,198.89,0.256263,0.383179,0.113683,0.126141,29.9269,0.7670,0.097724,0.872164,0.948027,29.9269,26.83,8.44
370,0.354575,75.0764,211.74,0.330028,0.607656,0.107398,0.138400,30.7438,0.7601,0.116090,0.872192,0.947794,30.7438,25.93,8.14
371,0.321671,66.7784,207.60,0.230853,0.453454,0.113961,0.127950,28.3458,0.7482,0.075267,0.854777,0.948040,28.3458,27.64,6.79
372,0.334362,71.3122,213.28,0.303270,0.334492,0.115929,0.142846,31.3703,0.7340,0.069923,0.849913,0.930918,31.3703,25.19,6.68
