epoch,avg_reward,avg_episode_reward,avg_episode_len,min_reward,max_reward,mpjpe,joint_angle_rmse,activation_volume,frame_coverage,pos_reward,vel_reward,upright_reward,energy_reward,t_sample,t_update
187,0.487301,110.2100,226.16,0.431789,0.558959,0.077290,0.087184,47.7830,0.7846,0.316117,0.938690,0.974395,47.7830,28.04,6.73
188,0.490703,109.9792,224.13,0.421507,0.519929,0.062771,0.075142,48.1907,0.8062,0.399863,0.930630,0.965266,48.1907,26.82,7.14
189,0.468429,101.0906,215.81,0.456218,0.641851,0.069811,0.081897,46.0274,0.7892,0.411777,0.966024,0.955445,46.0274,30.64,8.22
190,0.471720,105.3762,223.39,0.408954,0.486006,0.069938,0.088781,45.9213,0.7765,0.373877,0.954496,0.940911,45.9213,31.05,6.39
191,0.470555,116.3299,247.22,0.379809,0.509170,0.079696,0.088409,44.3194,0.7776,0.287994,0.931276,0.946394,44.3194,28.35,8.38
192,0.483175,108.7164,225.00,0.414855,0.521700,0.068753,0.073880,47.5348,0.8058,0.376368,0.950045,0.963121,47.5348,28.99,7.94
193,0.466712,112.8529,241.80,0.449790,0.477880,0.078829,0.092056,45.1743,0.8540,0.342518,0.954087,0.957683,45.1743,26.41,5.91
194,0.457320,102.9638,225.15,0.438391,0.490309,0.063870,0.078097,47.4992,0.7832,0.429207,0.955055,0.943331,47.4992,29.83,8.33
195,0.480505,115.2370,239.82,0.464789,0.603736,0.072728,0.087019,45.8932,0.7957,0.357165,0.947186,0.960858,45.8932,30.80,8.83
196,0.480138,114.9136,239.33,0.424289,0.531856,0.067058,0.078408,44.4283,0.8397,0.353220,0.943051,0.955081,44.4283,31.47,6.38
197,0.484045,101.3330,209.35,0.448612,0.601072,0.069190,0.084511,46.8916,0.7871,0.353438,0.953442,0.949085,46.8916,31.10,9.35
198,0.471178,109.4717,232.34,0.445719,0.521156,0.071170,0.086673,46.6346,0.7574,0.404522,0.943199,0.965233,46.6346,30.99,7.38
199,0.468113,108.8686,232.57,0.414841,0.480115,0.069435,0.076698,46.1278,0.7740,0.365732,0.924684,0.961764,46.1278,29.04,8.85
200,0.501600,119.6568,238.55,0.494568,0.549165,0.066263,0.082837,46.4100,0.8360,0.420742,0.944763,0.947662,46.4100,28.16,8.84
201,0.492213,113.7611,231.12,0.368568,0.522347,0.063335,0.077058,46.5140,0.8141,0.428403,0.955238,0.950915,46.5140,34.58,7.81
202,0.490455,110.0404,224.36,0.444335,0.589097,0.067203,0.080384,44.6188,0.8084,0.382028,0.949680,0.962307,44.6188,27.75,5.95
203,0.514055,124.0555,241.33,0.448165,0.563456,0.071057,0.080693,45.9792,0.8428,0.406215,0.955083,0.961200,45.9792,33.09,8.13
204,0.508285,120.2081,236.50,0.426368,0.510779,0.072705,0.090415,44.9362,0.7918,0.388330,0.954406,0.959950,44.9362,34.41,7.95
205,0.486595,115.3631,237.08,0.431205,0.484815,0.075870,0.100262,45.9440,0.8186,0.300681,0.938637,0.977984,45.9440,34.23,7.81
206,0.493016,123.3596,250.21,0.380902,0.533054,0.069370,0.084703,46.3479,0.8101,0.388591,0.949590,0.944409,46.3479,30.90,6.64
207,0.463471,109.9199,237.17,0.431423,0.498745,0.077427,0.093433,47.0323,0.8084,0.302094,0.925345,0.961882,47.0323,34.32,7.11
208,0.499112,116.8579,234.13,0.456892,0.542522,0.063793,0.087901,45.2881,0.8264,0.406879,0.957661,0.972652,45.2881,30.73,8.08
209,0.471442,113.5331,240.82,0.414160,0.575266,0.063790,0.086345,48.0375,0.8377,0.401211,0.941190,0.953749,48.0375,30.87,7.08
210,0.504589,119.2972,236.42,0.393684,0.509508,0.074034,0.089980,47.2757,0.8492,0.321554,0.923083,0.984852,47.2757,33.95,9.78
211,0.495825,124.4914,251.08,0.416735,0.625470,0.064710,0.074890,46.9872,0.8012,0.420516,0.961474,0.953693,46.9872,27.68,9.44
212,0.496092,119.6604,241.21,0.473124,0.552913,0.070721,0.082819,46.1344,0.7916,0.384443,0.951582,0.951392,46.1344,27.04,10.65
213,0.466417,108.6149,232.87,0.464408,0.541288,0.073194,0.088884,46.2518,0.8090,0.386598,0.957701,0.971632,46.2518,28.74,6.24
214,0.488899,116.4170,238.12,0.445856,0.597558,0.070971,0.084041,44.4574,0.8153,0.385197,0.955340,0.961514,44.4574,29.25,7.87
215,0.506815,119.5433,235.87,0.427547,0.643425,0.072421,0.084267,46.0922,0.7964,0.383242,0.963871,0.957806,46.0922,28.29,7.82
216,0.494652,124.1666,251.02,0.351664,0.587769,0.063706,0.085879,48.0906,0.7996,0.427896,0.940593,0.967568,48.0906,30.79,8.80
217,0.464389,117.3720,252.74,0.439155,0.481441,0.067078,0.077626,46.3210,0.7885,0.405763,0.971127,0.970377,46.3210,27.98,8.40
218,0.496079,120.1646,242.23,0.385738,0.611114,0.063006,0.085500,47.2900,0.8448,0.410925,0.953382,0.960694,47.2900,31.39,8.94
219,0.494876,120.0723,242.63,0.358020,0.558001,0.064231,0.077876,45.1430,0.8200,0.439420,0.971876,0.972028,45.1430,28.55,8.37
220,0.496109,123.8558,249.65,0.374168,0.505592,0.064049,0.076600,46.9152,0.8242,0.425245,0.972275,0.968773,46.9152,30.26,7.72
221,0.506934,126.3376,249.22,0.378090,0.521756,0.073588,0.079515,43.2120,0.8052,0.406852,0.938348,0.952684,43.2120,30.20,9.61
222,0.501753,120.8880,240.93,0.481224,0.523490,0.069126,0.078735,46.1859,0.8140,0.381678,0.930965,0.964153,46.1859,29.63,5.37
223,0.520917,128.5617,246.80,0.485504,0.636500,0.061383,0.076265,47.6808,0.8214,0.458498,0.957949,0.973710,47.6808,22.76,10.59
224,0.504495,124.5612,246.90,0.491554,0.510649,0.067096,0.081867,46.9464,0.8312,0.410031,0.961445,0.961636,46.9464,29.25,7.16
225,0.523538,121.6659,232.39,0.495849,0.541789,0.063035,0.078341,43.3511,0.8398,0.455103,0.949893,0.955788,43.3511,29.06,7.77
226,0.517736,125.6221,242.64,0.450793,0.580674,0.062585,0.087573,43.6241,0.8717,0.446081,0.953525,0.959738,43.6241,31.98,6.02
227,0.472706,116.0244,245.45,0.430500,0.527865,0.066490,0.080493,47.2578,0.8336,0.411290,0.949519,0.954457,47.2578,31.39,8.22
228,0.487420,121.3623,248.99,0.446173,0.525905,0.062559,0.080703,44.4242,0.8089,0.418410,0.966267,0.953882,44.4242,32.05,7.27
229,0.519354,134.7139,259.39,0.430817,0.550552,0.065236,0.085100,47.9741,0.8443,0.439134,0.971879,0.964809,47.9741,26.31,6.63
230,0.526542,137.1959,260.56,0.509986,0.563971,0.064839,0.076611,45.2064,0.8160,0.422148,0.962838,0.980985,45.2064,30.34,9.60
231,0.509453,129.1219,253.45,0.451113,0.568949,0.068907,0.085178,45.3907,0.7964,0.375113,0.952772,0.955886,45.3907,30.48,6.08
232,0.524318,127.6306,243.42,0.500125,0.539716,0.066022,0.077571,46.7692,0.8583,0.408591,0.953621,0.988659,46.7692,28.83,9.18
233,0.523608,128.8749,246.13,0.457841,0.538301,0.069093,0.070995,47.4564,0.8478,0.458815,0.953873,0.970653,47.4564,27.89,8.43
234,0.478603,115.9080,242.18,0.475993,0.541889,0.075361,0.082394,44.4149,0.8350,0.370239,0.956735,0.967574,44.4149,26.65,7.29
235,0.506491,125.2122,247.22,0.406490,0.578672,0.058504,0.078179,45.3561,0.8282,0.462579,0.965522,0.965354,45.3561,28.12,9.38
236,0.519351,124.6300,239.97,0.381189,0.592538,0.066924,0.073431,42.9404,0.8379,0.435397,0.943660,0.975035,42.9404,32.50,8.66
237,0.513072,130.3165,253.99,0.464418,0.662051,0.070961,0.083698,45.9376,0.8353,0.405027,0.943144,0.978028,45.9376,28.29,5.59
238,0.530805,128.1381,241.40,0.511303,0.576766,0.060831,0.076022,46.5962,0.8433,0.480852,0.969492,0.963239,46.5962,27.69,9.54
239,0.520390,131.7648,253.20,0.500054,0.709246,0.065735,0.083677,45.9420,0.8409,0.441567,0.970930,0.971543,45.9420,27.59,6.83
240,0.516138,123.5058,239.29,0.482457,0.555540,0.071039,0.079265,44.7950,0.8130,0.375131,0.935716,0.981257,44.7950,29.84,5.41
241,0.536576,136.9901,255.30,0.353381,0.564451,0.065108,0.071913,43.8740,0.8562,0.441177,0.963665,0.969649,43.8740,32.32,9.66
242,0.533664,136.9226,256.57,0.434050,0.545434,0.067973,0.085353,44.6194,0.8512,0.394565,0.950004,0.980647,44.6194,30.40,8.36
243,0.497976,121.1363,243.26,0.490273,0.563813,0.066715,0.073103,45.7840,0.8077,0.442162,0.951086,0.974199,45.7840,33.17,6.31
244,0.517322,129.3291,250.00,0.504461,0.557020,0.062251,0.076227,46.9988,0.8361,0.489341,0.964841,0.980342,46.9988,30.64,7.95
245,0.527938,131.4063,248.90,0.503970,0.568071,0.062687,0.071241,43.4994,0.8495,0.450323,0.950020,0.968361,43.4994,26.56,8.22
246,0.539804,129.7556,240.38,0.474600,0.600464,0.062138,0.070689,46.7002,0.8438,0.476261,0.965115,0.974370,46.7002,33.51,9.08
247,0.498626,129.0432,258.80,0.384196,0.649551,0.066587,0.070206,44.6202,0.8620,0.441900,0.940249,0.964158,44.6202,31.79,8.43
248,0.532781,135.8852,255.05,0.483646,0.606871,0.069379,0.080802,43.6142,0.8701,0.399630,0.952819,0.952015,43.6142,33.34,6.52
249,0.539389,130.2767,241.53,0.489255,0.654685,0.068041,0.079146,45.4707,0.8786,0.408529,0.945747,0.970672,45.4707,32.83,6.28
250,0.521918,133.5976,255.97,0.385917,0.531197,0.053563,0.069269,42.1107,0.8512,0.541862,0.960100,0.973207,42.1107,33.25,7.22
251,0.535748,141.3505,263.84,0.488114,0.624248,0.067284,0.075250,45.5543,0.8326,0.408481,0.945127,0.968389,45.5543,30.57,7.14
252,0.528236,127.4883,241.35,0.516895,0.540301,0.068366,0.084107,43.9770,0.8832,0.424305,0.969804,0.981082,43.9770,26.31,9.21
253,0.542261,127.4579,235.05,0.521285,0.629819,0.060087,0.072345,43.3931,0.8806,0.487926,0.966636,0.964123,43.3931,26.93,8.52
254,0.512548,119.7340,233.61,0.509234,0.544698,0.054934,0.071356,47.0321,0.8737,0.551746,0.957342,0.947299,47.0321,27.22,7.22
255,0.523928,131.4233,250.84,0.400044,0.606639,0.063386,0.076454,44.1187,0.9010,0.432358,0.947835,0.977873,44.1187,27.43,7.94
256,0.559536,143.5518,256.56,0.489656,0.637942,0.062698,0.078141,44.8488,0.8429,0.478976,0.953118,0.957156,44.8488,29.11,9.16
257,0.505964,126.7962,250.60,0.458447,0.598559,0.070448,0.083089,44.7791,0.8021,0.374767,0.950745,0.971482,44.7791,27.92,9.16
258,0.529800,135.5986,255.94,0.472615,0.684509,0.069208,0.080971,42.1117,0.8303,0.414972,0.948974,0.976205,42.1117,32.03,6.30
259,0.502393,133.7054,266.14,0.424604,0.520431,0.057509,0.074093,43.6400,0.7980,0.445450,0.951904,0.954149,43.6400,30.96,8.09
260,0.516668,139.4901,269.98,0.448843,0.617042,0.062947,0.076504,46.1917,0.8615,0.457790,0.978516,0.966741,46.1917,33.39,8.51
261,0.508814,128.0344,251.63,0.486218,0.529631,0.056372,0.072170,43.8425,0.8907,0.519193,0.959892,0.977552,43.8425,32.09,7.33
262,0.546597,133.5629,244.35,0.498202,0.576023,0.058693,0.071298,43.8758,0.8251,0.488152,0.978293,0.973373,43.8758,27.24,8.41
263,0.526047,130.1624,247.44,0.442772,0.586879,0.061659,0.083298,43.4358,0.8776,0.412438,0.949761,0.950719,43.4358,30.24,7.11
264,0.490481,127.4402,259.83,0.359038,0.518538,0.064765,0.075544,45.0114,0.8746,0.427447,0.934138,0.976181,45.0114,29.76,8.68
265,0.562589,142.1216,252.62,0.482388,0.629315,0.061538,0.070263,45.8756,0.8938,0.430168,0.948444,0.980795,45.8756,27.56,9.65
266,0.533903,135.6670,254.10,0.455450,0.530874,0.069475,0.082544,44.3879,0.8088,0.446711,0.951766,0.982077,44.3879,29.60,8.08
267,0.514296,127.4874,247.89,0.460675,0.522672,0.064471,0.071714,45.9658,0.8699,0.434925,0.968253,0.962667,45.9658,28.28,8.21
268,0.523399,135.6919,259.25,0.437383,0.554074,0.060207,0.067637,44.0161,0.8542,0.470528,0.960131,0.954982,44.0161,30.12,7.24
269,0.518144,132.8304,256.36,0.464589,0.559865,0.058232,0.072013,45.8106,0.8707,0.475866,0.976779,0.982299,45.8106,28.78,6.45
270,0.548897,147.2489,268.26,0.408839,0.555843,0.059003,0.066273,45.6987,0.9138,0.480453,0.957410,0.961170,45.6987,25.96,8.15
271,0.524790,123.9473,236.18,0.493753,0.591462,0.057539,0.075561,41.4204,0.8795,0.484391,0.952561,0.976901,41.4204,25.61,7.64
272,0.534241,137.9693,258.25,0.465477,0.605528,0.064293,0.073360,45.0800,0.8657,0.469273,0.974604,0.966149,45.0800,27.19,8.52
273,0.518647,131.4712,253.49,0.479996,0.539524,0.065932,0.065709,45.0631,0.8808,0.451652,0.952652,0.967821,45.0631,31.99,8.07
274,0.529079,130.1884,246.07,0.429283,0.537392,0.052692,0.065720,45.9226,0.8808,0.529695,0.953336,0.971526,45.9226,28.17,6.46
275,0.526201,136.1968,258.83,0.470169,0.561338,0.062501,0.073761,44.2961,0.8740,0.490612,0.958484,0.962948,44.2961,26.66,6.28
276,0.544858,129.8290,238.28,0.539386,0.569801,0.070622,0.073466,45.9461,0.8732,0.388381,0.948788,0.984097,45.9461,29.70,5.92
277,0.560170,156.2520,278.94,0.535144,0.643579,0.059795,0.069468,44.9252,0.8970,0.466179,0.947895,0.967503,44.9252,30.74,8.02
278,0.536939,134.2286,249.99,0.503537,0.755056,0.054954,0.074349,44.4126,0.8756,0.481738,0.967317,0.963760,44.4126,32.25,9.86
279,0.514221,135.0736,262.68,0.450336,0.638565,0.058713,0.066584,44.9812,0.8977,0.487836,0.963242,0.954170,44.9812,27.85,7.59
280,0.558471,143.9558,257.77,0.541550,0.637379,0.068405,0.076204,45.3200,0.9054,0.437998,0.959064,0.977151,45.3200,31.78,10.54
281,0.549902,148.8850,270.75,0.499774,0.619965,0.056353,0.071337,43.9323,0.8796,0.475344,0.948093,0.967547,43.9323,29.61,9.46
282,0.533415,140.9389,264.22,0.490959,0.633879,0.064649,0.071366,45.2666,0.8468,0.431825,0.964748,0.968377,45.2666,34.27,8.04
283,0.546449,138.2982,253.09,0.467271,0.629125,0.057772,0.059466,43.6391,0.8517,0.525398,0.961659,0.991747,43.6391,31.13,7.98
284,0.569540,149.9151,263.22,0.526103,0.619191,0.068525,0.072319,47.9095,0.8948,0.476352,0.975334,0.971951,47.9095,31.02,8.04
285,0.543687,147.2865,270.90,0.371372,0.757183,0.057377,0.068608,44.8781,0.8514,0.549878,0.971607,0.984380,44.8781,27.20,8.12
286,0.562798,150.9220,268.16,0.543188,0.610329,0.051517,0.073216,44.0397,0.8149,0.541682,0.962363,0.982624,44.0397,28.17,7.20
287,0.530516,139.6185,263.18,0.409547,0.626989,0.062740,0.078598,44.2124,0.8815,0.484138,0.980738,0.954911,44.2124,27.63,7.16
288,0.519449,136.6365,263.04,0.522862,0.770113,0.059028,0.074228,45.5275,0.8482,0.488096,0.957964,0.971833,45.5275,37.41,9.29
289,0.559810,145.9049,260.63,0.474083,0.589756,0.062406,0.073577,44.7418,0.9104,0.484214,0.952677,0.980806,44.7418,30.60,3.89
290,0.556163,146.3827,263.20,0.464249,0.596837,0.058248,0.070694,46.6255,0.8495,0.527110,0.969713,0.955206,46.6255,29.83,6.37
291,0.551199,145.7492,264.42,0.527030,0.623226,0.062369,0.070045,46.9324,0.8829,0.472059,0.971443,0.969973,46.9324,28.01,6.49
292,0.569957,147.5131,258.81,0.392488,0.670780,0.061153,0.076684,44.9686,0.8948,0.494032,0.956800,0.979650,44.9686,28.19,7.92
293,0.547597,138.1998,252.37,0.512187,0.667892,0.061110,0.071926,46.0151,0.8813,0.501744,0.947299,0.977388,46.0151,28.89,9.24
294,0.568322,148.1262,260.64,0.565735,0.736821,0.063090,0.071042,46.0055,0.8439,0.493375,0.944427,0.972902,46.0055,31.28,9.01
295,0.544370,148.9793,273.67,0.547710,0.609311,0.059256,0.068357,44.1918,0.8850,0.465713,0.956010,0.972721,44.1918,28.06,6.32
296,0.549395,146.0385,265.82,0.427610,0.592770,0.053832,0.062743,43.3630,0.8890,0.543886,0.965399,0.984006,43.3630,28.24,7.16
297,0.561047,150.8282,268.83,0.481351,0.615414,0.054117,0.064582,44.3130,0.8836,0.514595,0.984761,0.966098,44.3130,33.97,6.96
298,0.554048,145.8523,263.25,0.431139,0.624923,0.051630,0.067157,45.9460,0.8520,0.567886,0.981854,0.987474,45.9460,32.03,8.09
299,0.568360,147.4483,259.43,0.539602,0.657129,0.051579,0.073952,45.7639,0.8829,0.562843,0.973861,0.975689,45.7639,29.97,8.48
300,0.526068,135.1735,256.95,0.484042,0.541288,0.061653,0.069489,45.0837,0.8700,0.498155,0.948364,0.983811,45.0837,28.10,7.05
301,0.554423,147.3853,265.84,0.520178,0.621520,0.055181,0.070313,43.1338,0.8923,0.494462,0.950006,0.969860,43.1338,31.13,9.39
302,0.521070,138.5071,265.81,0.437016,0.558263,0.059461,0.065216,45.8639,0.9050,0.544348,0.970721,0.978002,45.8639,23.17,6.92
303,0.572921,143.1517,249.86,0.480083,0.601195,0.057600,0.070145,44.9655,0.9332,0.489939,0.953072,0.986891,44.9655,28.17,10.47
304,0.544398,142.0272,260.89,0.506224,0.582375,0.052293,0.067370,42.8069,0.9059,0.577461,0.966524,0.966756,42.8069,33.17,6.66
305,0.567309,150.9486,266.08,0.510403,0.619813,0.061156,0.077128,45.7878,0.9001,0.484438,0.956676,0.997445,45.7878,26.79,11.12
306,0.566150,153.3609,270.88,0.559058,0.599409,0.060047,0.076270,44.3678,0.8903,0.481235,0.940407,0.975324,44.3678,30.85,6.30
307,0.560830,154.1993,274.95,0.493910,0.590749,0.058497,0.068433,41.7673,0.9271,0.494888,0.977343,0.977838,41.7673,29.03,9.11
308,0.557029,146.0344,262.17,0.487125,0.566301,0.057293,0.066318,45.7457,0.8868,0.528758,0.982498,0.963305,45.7457,31.95,7.47
309,0.532377,137.2156,257.74,0.480836,0.536283,0.060208,0.073623,44.4084,0.8964,0.522055,0.951916,0.974971,44.4084,31.89,8.29
310,0.538135,146.3119,271.89,0.510842,0.592072,0.058418,0.075133,44.9915,0.8819,0.504766,0.957875,0.986822,44.9915,30.46,9.71
311,0.559709,159.0697,284.20,0.422594,0.650917,0.063919,0.079005,43.3059,0.8660,0.433796,0.968059,0.986289,43.3059,28.89,6.39
312,0.571751,153.8865,269.15,0.502406,0.639200,0.059995,0.067055,44.7740,0.8706,0.540761,0.989194,0.981274,44.7740,29.05,8.77
313,0.569259,153.4357,269.54,0.482741,0.613967,0.059698,0.069708,43.7155,0.8771,0.521452,0.952822,0.965336,43.7155,33.28,9.06
314,0.551264,139.2755,252.65,0.531591,0.551906,0.056689,0.056157,46.4158,0.8799,0.531036,0.951564,0.980438,46.4158,31.38,7.99
315,0.569936,148.1848,260.00,0.514351,0.616208,0.057062,0.068820,46.8158,0.8765,0.509856,0.954127,0.988698,46.8158,27.08,8.88
316,0.573217,145.2056,253.32,0.534847,0.640549,0.054034,0.060526,45.2870,0.8626,0.559791,0.948440,0.975201,45.2870,26.62,8.66
317,0.575808,155.8416,270.65,0.568185,0.689109,0.056425,0.071217,43.6630,0.8883,0.516985,0.975197,0.961151,43.6630,28.96,7.10
318,0.556819,148.2381,266.22,0.551832,0.592671,0.052048,0.066331,43.9272,0.9074,0.566139,0.951580,0.961181,43.9272,32.95,7.21
319,0.558858,145.2308,259.87,0.521200,0.571293,0.058201,0.070280,44.6942,0.8463,0.517999,0.973514,0.989325,44.6942,31.83,7.56
320,0.562248,144.1573,256.39,0.488117,0.610894,0.051743,0.066935,45.6932,0.8424,0.543257,0.966714,0.989477,45.6932,31.30,6.64
321,0.556453,157.2532,282.60,0.567968,0.605360,0.054213,0.065258,44.8477,0.9190,0.524431,0.953351,0.975745,44.8477,26.77,8.01
322,0.544992,147.1823,270.06,0.474185,0.622117,0.060523,0.077005,42.1548,0.8926,0.499950,0.957441,0.969375,42.1548,29.69,7.52
323,0.596470,157.1950,263.54,0.561240,0.626658,0.059486,0.072990,43.8534,0.8753,0.492865,0.970498,0.966885,43.8534,31.88,7.10
324,0.557717,142.5436,255.58,0.439342,0.598233,0.063002,0.073071,44.0887,0.8498,0.518532,0.974122,0.984410,44.0887,30.09,7.36
325,0.550013,146.8037,266.91,0.521648,0.612298,0.057616,0.059538,42.2233,0.8964,0.521380,0.945982,0.984669,42.2233,28.88,6.98
326,0.571727,158.4201,277.09,0.524962,0.616174,0.060829,0.059437,45.8878,0.8831,0.545905,0.962069,0.995784,45.8878,35.15,7.60
327,0.585424,159.7865,272.94,0.531873,0.640189,0.059543,0.065384,44.7826,0.8959,0.525685,0.967767,0.977208,44.7826,32.11,6.28
328,0.565133,156.9482,277.72,0.445648,0.655721,0.054829,0.066266,44.1888,0.8761,0.533228,0.956806,0.985082,44.1888,27.73,7.15
329,0.572055,155.9434,272.60,0.436176,0.656042,0.063647,0.071418,43.7502,0.9375,0.494668,0.941439,0.987833,43.7502,28.18,7.84
330,0.603024,156.0998,258.86,0.582489,0.611983,0.058448,0.063781,43.8761,0.9006,0.507681,0.947483,0.975529,43.8761,29.60,8.40
331,0.590993,155.1175,262.47,0.468101,0.705303,0.056007,0.061566,45.4454,0.9058,0.537582,0.962625,0.979413,45.4454,29.39,7.97
332,0.593670,163.0094,274.58,0.518690,0.645540,0.055758,0.071411,45.1570,0.9000,0.518113,0.968738,0.969002,45.1570,32.46,7.81
333,0.540378,146.8538,271.76,0.459729,0.580921,0.051427,0.061435,44.0293,0.8790,0.568021,0.968315,0.971033,44.0293,29.93,10.07
334,0.567071,142.7299,251.70,0.463841,0.662071,0.050300,0.067289,44.1883,0.8817,0.543745,0.949854,0.966397,44.1883,30.27,10.20
335,0.565859,153.6171,271.48,0.549199,0.624469,0.058099,0.073933,43.5427,0.8790,0.492546,0.971397,0.965266,43.5427,24.40,7.42
336,0.549436,156.7972,285.38,0.521790,0.592721,0.057509,0.068259,44.4848,0.9013,0.511517,0.976576,0.967568,44.4848,26.87,5.93
337,0.566099,157.0682,277.46,0.445521,0.619056,0.061422,0.069970,42.4897,0.9380,0.514885,0.959630,0.971277,42.4897,30.42,8.35
338,0.574287,156.6494,272.77,0.447677,0.609380,0.057028,0.062465,45.6644,0.9186,0.559003,0.975075,0.967756,45.6644,23.75,8.12
339,0.583795,163.4775,280.03,0.454809,0.634836,0.052599,0.065994,45.9997,0.8873,0.534708,0.966813,0.993800,45.9997,33.23,7.79
340,0.590163,159.8019,270.78,0.527071,0.669996,0.056902,0.070682,42.7658,0.8816,0.529825,0.966032,0.995817,42.7658,30.67,8.53
341,0.540579,151.8754,280.95,0.492884,0.546328,0.053941,0.065695,43.5220,0.8615,0.570673,0.975049,0.974856,43.5220,27.81,8.44
342,0.556362,146.6090,263.51,0.458798,0.623445,0.053476,0.071241,45.6712,0.9189,0.524958,0.977452,0.958125,45.6712,27.89,6.72
343,0.559331,153.9885,275.31,0.458067,0.556068,0.053740,0.070953,44.7015,0.9018,0.504974,0.966696,0.984993,44.7015,29.30,9.63
344,0.580828,156.7358,269.85,0.513909,0.686547,0.060186,0.079632,44.2156,0.8773,0.506951,0.968211,0.979439,44.2156,28.40,5.80
345,0.588993,169.3798,287.58,0.536812,0.691334,0.056859,0.057384,45.4479,0.8894,0.539107,0.959149,0.964813,45.4479,26.47,8.30
346,0.582856,156.7110,268.87,0.481668,0.656796,0.056690,0.068534,45.1413,0.8990,0.498503,0.942524,0.969602,45.1413,30.36,9.82
347,0.570130,161.5197,283.30,0.474759,0.686860,0.054185,0.060105,47.5299,0.8740,0.555224,0.967125,0.966632,47.5299,26.42,6.95
348,0.581967,164.2626,282.25,0.514977,0.656557,0.062046,0.064395,44.1310,0.8830,0.509788,0.961570,0.995466,44.1310,31.39,7.88
349,0.585576,158.0129,269.84,0.567587,0.623247,0.060510,0.066669,44.5501,0.9000,0.464904,0.962812,0.986519,44.5501,26.89,10.40
350,0.567393,150.2371,264.78,0.546154,0.603884,0.053552,0.069282,44.6528,0.8832,0.529659,0.955260,0.975391,44.6528,25.55,7.09
351,0.596929,158.4907,265.51,0.517895,0.652546,0.053765,0.058676,44.7982,0.9183,0.564344,0.945466,0.981767,44.7982,30.46,8.29
352,0.582732,155.5395,266.91,0.577751,0.706360,0.056185,0.065968,44.3454,0.9184,0.589422,0.987096,0.978145,44.3454,27.18,7.41
353,0.576539,164.6487,285.58,0.489310,0.610962,0.057445,0.068332,44.0846,0.8855,0.504614,0.953639,0.975506,44.0846,29.82,6.89
354,0.580201,157.6386,271.70,0.449696,0.585790,0.056755,0.063259,46.0335,0.8784,0.558915,0.962923,0.968740,46.0335,30.19,7.94
355,0.560291,150.6204,268.83,0.509272,0.623037,0.057683,0.071117,45.6832,0.9301,0.527650,0.961959,0.984821,45.6832,29.96,9.58
356,0.578900,149.1561,257.65,0.486738,0.721844,0.050487,0.055541,41.3797,0.9210,0.562754,0.970940,0.979333,41.3797,33.40,7.02
357,0.554664,148.3954,267.54,0.498186,0.687993,0.055423,0.062428,44.9411,0.9091,0.548201,0.967301,0.999422,44.9411,25.08,5.44
358,0.572657,156.9631,274.10,0.440181,0.599573,0.050995,0.071331,45.9275,0.9063,0.573637,0.950733,0.976960,45.9275,26.62,8.58
359,0.580496,156.9452,270.36,0.484106,0.599517,0.058814,0.067486,43.7327,0.8983,0.493899,0.960246,0.993364,43.7327,24.52,9.46
360,0.564483,150.0974,265.90,0.544838,0.637705,0.060495,0.071711,42.5602,0.9033,0.531624,0.959068,0.985399,42.5602,30.87,7.50
361,0.581771,158.6042,272.62,0.551353,0.651548,0.055823,0.063109,43.2832,0.9277,0.514950,0.988097,0.993852,43.2832,29.25,7.54
362,0.613125,163.3965,266.50,0.596466,0.624670,0.057589,0.064819,43.7214,0.9401,0.539403,0.973338,0.991911,43.7214,25.75,7.99
363,0.571448,154.7215,270.75,0.543198,0.712749,0.048875,0.064915,43.2721,0.8858,0.605879,0.979980,0.989484,43.2721,29.70,8.87
364,0.593445,147.9213,249.26,0.493168,0.628120,0.051200,0.056682,43.8510,0.9285,0.605713,0.962030,0.995581,43.8510,29.75,9.70
365,0.583565,165.4613,283.54,0.555567,0.662420,0.052976,0.065009,44.0307,0.9252,0.580229,0.978340,0.977680,44.0307,25.95,6.75
366,0.591199,161.3994,273.00,0.432067,0.637096,0.054557,0.071115,42.7103,0.9265,0.526118,0.953676,0.984503,42.7103,28.04,8.08
367,0.570686,153.8756,269.63,0.421761,0.581525,0.058298,0.067077,41.2545,0.9361,0.532865,0.957373,0.985908,41.2545,31.56,9.37
368,0.576718,162.2055,281.26,0.468847,0.595677,0.052584,0.069421,42.8548,0.9080,0.565273,0.953274,0.985226,42.8548,26.44,8.35
369,0.573269,155.4765,271.21,0.486005,0.711598,0.050320,0.064195,42.2759,0.8912,0.621950,0.964232,0.972440,42.2759,31.67,9.66
370,0.561291,160.7171,286.33,0.552908,0.601097,0.051252,0.063112,43.2086,0.8612,0.551162,0.984621,0.979024,43.2086,25.92,8.93
371,0.580509,162.1565,279.34,0.521562,0.612703,0.050762,0.068307,43.0551,0.8942,0.528622,0.968395,0.955957,43.0551,29.20,8.31
372,0.598943,166.1493,277.40,0.590001,0.658907,0.047920,0.054360,42.8784,0.9132,0.659037,0.975025,0.974592,42.8784,26.79,7.82
373,0.585014,161.8836,276.72,0.552354,0.657803,0.051287,0.055993,44.4336,0.9305,0.612969,0.975549,0.982472,44.4336,26.93,6.87
