epoch,avg_reward,avg_episode_reward,avg_episode_len,min_reward,max_reward,mpjpe,joint_angle_rmse,activation_volume,frame_coverage,pos_reward,vel_reward,upright_reward,energy_reward,t_sample,t_update
186,0.339664,57.9455,170.60,0.290480,0.588922,0.097475,0.116299,48.5293,0.6852,0.154561,0.897273,0.917274,0.836358,21.94,6.19
187,0.352870,65.6910,186.16,0.232902,0.469877,0.092610,0.110227,49.6772,0.6494,0.182775,0.896035,0.940636,0.841140,23.37,8.56
188,0.358271,65.5042,182.83,0.330486,0.452656,0.097325,0.115525,48.1786,0.6945,0.166955,0.905111,0.930367,0.855647,25.80,7.15
189,0.350544,62.4436,178.13,0.274163,0.413704,0.098039,0.117101,49.5411,0.7134,0.148944,0.915421,0.929389,0.844614,29.82,8.19
190,0.356513,69.1250,193.89,0.266221,0.463098,0.095816,0.112451,48.7320,0.6776,0.142316,0.888784,0.929452,0.858170,24.42,7.39
191,0.343415,62.5282,182.08,0.333670,0.467970,0.100502,0.109398,48.7111,0.6797,0.127436,0.896156,0.947887,0.839568,20.96,7.27
192,0.386908,67.2935,173.93,0.326804,0.575353,0.094026,0.113886,49.0113,0.6929,0.166613,0.882485,0.909081,0.846935,24.12,7.16
193,0.344284,58.7651,170.69,0.281476,0.402994,0.094330,0.107308,47.9785,0.6765,0.154138,0.916590,0.916727,0.845780,20.40,8.93
194,0.334932,63.3968,189.28,0.294956,0.440275,0.098740,0.121132,46.4541,0.6810,0.153196,0.903922,0.924546,0.844817,24.89,7.14
195,0.396159,77.5300,195.70,0.318575,0.589252,0.100632,0.120418,50.1147,0.6926,0.141584,0.888787,0.924263,0.829123,27.12,7.83
196,0.368606,68.0041,184.49,0.329320,0.488934,0.096515,0.115944,49.1888,0.6730,0.172008,0.909434,0.920438,0.841788,24.29,7.09
197,0.352963,67.5990,191.52,0.324165,0.421480,0.095708,0.115897,48.7551,0.6424,0.156220,0.927260,0.939987,0.860813,30.02,8.94
198,0.381385,71.4227,187.27,0.278889,0.383752,0.095526,0.112780,49.1734,0.6995,0.145119,0.919271,0.931399,0.838191,19.75,7.77
199,0.373808,69.5380,186.03,0.333550,0.438153,0.102306,0.132882,48.4440,0.6922,0.124503,0.903877,0.935998,0.867737,28.02,8.33
200,0.383046,69.7625,182.13,0.285620,0.416102,0.099255,0.124395,47.5753,0.6973,0.131185,0.889117,0.928787,0.852662,26.99,5.13
201,0.339243,61.0055,179.83,0.242215,0.453954,0.095524,0.116033,49.2328,0.6834,0.179378,0.898726,0.934814,0.860111,23.34,8.39
202,0.357199,68.1338,190.74,0.265324,0.469358,0.097503,0.113289,46.2983,0.6859,0.152708,0.898602,0.928877,0.846484,21.64,8.21
203,0.387443,75.3865,194.57,0.278690,0.473107,0.095401,0.113396,48.3384,0.7102,0.133132,0.912192,0.917457,0.853654,26.18,7.39
204,0.395512,73.0959,184.81,0.358032,0.499251,0.096442,0.106035,48.2210,0.7000,0.160568,0.903859,0.939337,0.845687,25.45,5.11
205,0.382307,76.6152,200.40,0.366605,0.480819,0.096817,0.115993,47.2761,0.6649,0.171153,0.904069,0.940936,0.857282,22.08,9.14
206,0.366990,66.2088,180.41,0.363094,0.421989,0.087934,0.110964,49.7579,0.7005,0.199747,0.925584,0.926186,0.855838,26.87,8.55
207,0.378207,70.5438,186.52,0.321711,0.495449,0.091505,0.115300,47.9037,0.7180,0.189188,0.898788,0.932748,0.851434,25.69,6.63
208,0.378539,73.2954,193.63,0.371914,0.414764,0.098737,0.114853,47.7182,0.6571,0.146210,0.911719,0.931345,0.858177,20.28,8.52
209,0.375610,70.3371,187.26,0.331498,0.502179,0.091264,0.110747,48.3698,0.7195,0.194911,0.916218,0.932214,0.865935,26.54,6.91
210,0.364837,69.9274,191.67,0.361511,0.489583,0.097764,0.117681,47.8364,0.7051,0.140091,0.898565,0.939283,0.859775,26.89,7.78
211,0.417529,84.4331,202.22,0.289328,0.528794,0.098423,0.119302,48.1651,0.6885,0.133483,0.884585,0.938310,0.862445,24.19,8.77
212,0.389425,73.2344,188.06,0.276255,0.490164,0.096272,0.117586,48.3066,0.7200,0.155928,0.901617,0.935950,0.857729,25.94,9.06
213,0.365962,74.9722,204.86,0.337860,0.414842,0.095390,0.111042,46.8417,0.7064,0.174532,0.899492,0.935144,0.833290,24.54,10.69
214,0.394492,74.3219,188.40,0.362011,0.541041,0.091038,0.112729,48.1498,0.6805,0.197814,0.907965,0.931478,0.847530,29.07,8.12
215,0.401440,82.4426,205.37,0.346207,0.656543,0.095787,0.116428,48.5918,0.6928,0.149272,0.907260,0.920363,0.867332,28.68,6.43
216,0.392314,76.0707,193.90,0.365912,0.412283,0.091360,0.113530,46.3519,0.7021,0.176008,0.928168,0.938658,0.871753,24.23,8.17
217,0.374590,71.0773,189.75,0.247644,0.399990,0.098594,0.119242,47.9990,0.6751,0.135968,0.890548,0.946188,0.870677,24.85,8.67
218,0.361452,71.8080,198.67,0.260541,0.393548,0.096162,0.117208,47.8395,0.7277,0.164606,0.892969,0.924276,0.860422,26.21,6.72
219,0.378153,76.6813,202.78,0.351421,0.483865,0.088914,0.105907,47.4088,0.7132,0.184849,0.917638,0.945286,0.862787,22.43,10.24
220,0.389092,73.3118,188.42,0.374960,0.478045,0.092964,0.113220,48.9617,0.6982,0.160513,0.905766,0.954823,0.849632,25.91,8.55
221,0.405012,82.4024,203.46,0.163638,0.534655,0.093276,0.113640,47.7866,0.7341,0.185857,0.893305,0.935338,0.879020,25.57,8.66
222,0.393690,72.5806,184.36,0.269617,0.425517,0.097741,0.120757,47.1006,0.7315,0.144299,0.900722,0.950012,0.855505,20.04,8.82
223,0.384316,78.8984,205.30,0.328360,0.590596,0.092721,0.109713,45.3076,0.7493,0.166021,0.906950,0.940874,0.853751,30.18,8.68
224,0.409255,86.3905,211.09,0.254995,0.533919,0.093830,0.120410,46.4504,0.7215,0.167252,0.921551,0.953259,0.871659,26.66,10.35
225,0.394297,77.1410,195.64,0.335139,0.418685,0.090642,0.107764,47.8428,0.6960,0.198622,0.908961,0.936286,0.870158,22.29,7.90
226,0.388695,79.8764,205.50,0.375199,0.478461,0.095687,0.115633,46.4504,0.6860,0.159982,0.903818,0.952867,0.849135,25.57,7.36
227,0.403877,81.7064,202.31,0.354541,0.440364,0.089824,0.096375,47.8289,0.7024,0.197365,0.922946,0.943286,0.855970,23.91,9.59
228,0.418789,84.0381,200.67,0.418757,0.419745,0.095276,0.116758,48.1676,0.7112,0.164111,0.890013,0.951934,0.862548,23.39,6.92
229,0.382513,74.8609,195.71,0.330373,0.409285,0.093338,0.117564,47.2946,0.6963,0.172691,0.903781,0.943669,0.880339,27.88,9.12
230,0.419052,83.5914,199.48,0.361625,0.458953,0.085471,0.094072,46.9532,0.7347,0.228340,0.926430,0.942833,0.866839,23.23,8.64
231,0.386679,74.6975,193.18,0.289707,0.408245,0.094702,0.113688,48.1052,0.7452,0.186420,0.905041,0.936160,0.847204,24.67,6.78
232,0.418831,88.5242,211.36,0.413676,0.449293,0.096056,0.106518,47.3355,0.7244,0.165118,0.893674,0.942886,0.858554,27.31,5.83
233,0.414952,85.7589,206.67,0.344314,0.459771,0.086789,0.109577,48.1914,0.7203,0.209591,0.918381,0.928061,0.852732,26.28,9.47
234,0.437376,88.0323,201.27,0.253999,0.537466,0.091088,0.108076,48.2060,0.7238,0.189823,0.916794,0.961038,0.843264,28.87,6.54
235,0.411037,79.4676,193.33,0.323411,0.423346,0.092578,0.111567,47.1950,0.7276,0.187443,0.893911,0.952448,0.853057,21.27,3.52
236,0.420610,91.9789,218.68,0.372257,0.455053,0.088231,0.101567,48.2296,0.7263,0.218389,0.904556,0.940549,0.858757,22.50,10.10
237,0.406748,85.6552,210.59,0.349575,0.529942,0.087485,0.105658,46.6727,0.7160,0.202831,0.923286,0.950258,0.872700,27.33,5.69
238,0.419247,86.0558,205.26,0.329518,0.425571,0.092282,0.116211,47.5630,0.7112,0.188973,0.920050,0.943892,0.869062,23.62,6.05
239,0.414805,82.1102,197.95,0.391143,0.416927,0.085829,0.109197,48.3966,0.7350,0.231232,0.947369,0.949751,0.868087,24.35,8.20
240,0.387129,80.5965,208.19,0.247780,0.431297,0.090839,0.108230,48.3768,0.7536,0.186720,0.924567,0.954138,0.867548,21.68,8.89
241,0.430792,90.2296,209.45,0.301261,0.640163,0.090748,0.102583,47.5323,0.7776,0.212364,0.908999,0.948387,0.868886,22.59,5.63
242,0.425677,96.5667,226.85,0.313404,0.498741,0.088543,0.105110,48.0537,0.7444,0.215015,0.916466,0.949385,0.879473,24.14,5.78
243,0.411114,86.4344,210.24,0.340753,0.500231,0.090428,0.102847,48.4907,0.7175,0.194433,0.931583,0.928795,0.853851,24.16,7.00
244,0.425333,90.3611,212.45,0.422817,0.485583,0.091416,0.112569,46.0706,0.7281,0.200294,0.922183,0.939180,0.861057,28.48,7.99
245,0.392596,81.7964,208.35,0.349141,0.550052,0.083368,0.101752,46.3408,0.7671,0.252666,0.916087,0.942516,0.863363,27.32,7.50
246,0.433187,94.9622,219.22,0.357958,0.674720,0.087286,0.111026,47.5040,0.7513,0.208814,0.906012,0.960210,0.874284,25.37,7.01
247,0.435925,90.4820,207.56,0.389237,0.462438,0.087786,0.101140,49.3533,0.7365,0.205652,0.913248,0.947364,0.872480,24.39,7.49
248,0.433236,91.2804,210.69,0.379627,0.449097,0.089784,0.108700,44.5606,0.7317,0.203197,0.919875,0.954501,0.877129,27.57,7.43
249,0.410202,85.1357,207.55,0.397140,0.534628,0.086467,0.101309,47.9377,0.7336,0.214001,0.925268,0.950018,0.858276,26.69,5.85
250,0.388773,80.0659,205.95,0.273675,0.428594,0.087043,0.096937,47.6917,0.7256,0.228630,0.934083,0.944359,0.869173,21.63,8.45
251,0.415574,91.5739,220.36,0.274032,0.495538,0.087548,0.099636,48.2106,0.7259,0.205818,0.912043,0.923382,0.876510,22.61,6.74
252,0.432529,89.2443,206.33,0.306098,0.527045,0.085011,0.105443,47.0341,0.7655,0.226893,0.938477,0.949565,0.857611,32.28,8.07
253,0.421568,90.1459,213.83,0.283537,0.453454,0.093903,0.115909,47.5067,0.7613,0.183912,0.881873,0.923914,0.856223,24.83,7.70
254,0.421980,86.5406,205.08,0.364123,0.467051,0.084707,0.100784,46.7508,0.7068,0.237909,0.907078,0.947678,0.863968,20.41,8.70
255,0.415602,81.2055,195.39,0.368112,0.459526,0.086463,0.102996,46.7374,0.7117,0.241852,0.904945,0.932590,0.863347,23.78,9.93
256,0.403674,85.1072,210.83,0.292076,0.480202,0.087366,0.098253,47.2296,0.7849,0.223921,0.911374,0.949631,0.874461,27.80,9.33
257,0.391811,84.7695,216.35,0.213448,0.565798,0.090051,0.114479,48.6128,0.7442,0.209101,0.926636,0.952583,0.869615,24.99,9.88
258,0.419090,88.0286,210.05,0.393371,0.457373,0.083361,0.101348,47.8640,0.7447,0.237027,0.929547,0.938096,0.877192,27.46,9.08
259,0.432834,92.2699,213.18,0.293710,0.564357,0.091296,0.099642,48.1012,0.7480,0.190713,0.891713,0.961113,0.862038,28.86,10.11
260,0.444427,96.1999,216.46,0.203798,0.552424,0.088317,0.103525,48.7057,0.7809,0.204517,0.913071,0.971271,0.879989,26.71,9.83
261,0.432039,94.3843,218.46,0.285826,0.433795,0.084506,0.095088,45.2633,0.7578,0.219783,0.912994,0.944360,0.872293,30.85,6.88
262,0.406671,81.9215,201.44,0.402909,0.498519,0.081066,0.097840,48.0838,0.7569,0.267842,0.935317,0.938592,0.872645,29.35,10.57
263,0.423379,95.4802,225.52,0.154073,0.504821,0.086353,0.093908,45.4530,0.7327,0.222094,0.909179,0.951870,0.879616,23.05,9.20
264,0.427409,90.8836,212.64,0.391187,0.498375,0.086541,0.104390,46.4215,0.7624,0.221353,0.909188,0.951390,0.896611,22.63,6.47
265,0.432987,94.5636,218.40,0.425212,0.467155,0.090167,0.103039,49.3982,0.7363,0.223840,0.931302,0.945092,0.889822,24.41,8.41
266,0.444289,103.1715,232.22,0.432581,0.478433,0.086487,0.103377,48.0478,0.7715,0.233614,0.909131,0.943581,0.860249,26.54,8.83
267,0.415677,88.3806,212.62,0.312709,0.561618,0.086567,0.109513,48.0978,0.7574,0.216370,0.923009,0.948501,0.884080,22.34,8.16
268,0.425115,93.4341,219.79,0.423920,0.573821,0.088030,0.099172,47.5730,0.7536,0.209806,0.910032,0.961067,0.869073,30.34,7.40
269,0.437642,92.1743,210.62,0.323480,0.439461,0.086266,0.108506,46.0067,0.7610,0.234971,0.926339,0.938086,0.871799,25.66,9.78
270,0.436361,90.8860,208.28,0.307841,0.546191,0.084230,0.097935,46.1025,0.7615,0.230691,0.923441,0.945158,0.873243,21.22,8.78
271,0.436621,95.8773,219.59,0.332512,0.567115,0.080079,0.095720,46.6966,0.7772,0.278845,0.935755,0.932999,0.864762,21.52,5.67
272,0.445250,95.5461,214.59,0.427097,0.471880,0.084543,0.101207,46.9469,0.8098,0.249953,0.915069,0.946654,0.856322,26.01,7.42
273,0.435480,91.3201,209.70,0.402602,0.482312,0.093085,0.113513,46.7134,0.7733,0.180244,0.890995,0.954018,0.894839,28.10,5.45
274,0.456645,102.1362,223.67,0.453218,0.630698,0.081747,0.101808,46.4146,0.7723,0.254258,0.922095,0.960350,0.858586,24.89,9.22
275,0.416883,94.0346,225.57,0.299143,0.563621,0.084365,0.097483,45.9475,0.7935,0.250689,0.927042,0.948898,0.884187,26.33,3.49
276,0.427488,98.5177,230.46,0.343813,0.484914,0.081731,0.098171,47.0740,0.7651,0.263134,0.929099,0.950494,0.877934,25.56,5.07
277,0.419530,95.5547,227.77,0.399817,0.449446,0.080005,0.094922,47.2940,0.7437,0.288445,0.928242,0.957276,0.871971,27.42,6.71
278,0.421842,91.6351,217.23,0.370428,0.430388,0.083986,0.095357,47.5625,0.7360,0.243741,0.914914,0.936725,0.877058,23.75,10.25
279,0.433061,100.3453,231.71,0.352475,0.502352,0.078299,0.091648,47.2004,0.7583,0.289071,0.900353,0.954935,0.878096,22.20,6.94
280,0.449441,91.3378,203.23,0.420347,0.493750,0.083714,0.096196,46.6572,0.7725,0.247692,0.918696,0.948857,0.874192,25.31,7.61
281,0.432288,97.3999,225.31,0.393819,0.449697,0.086282,0.107218,47.7245,0.7631,0.215531,0.909063,0.966422,0.856078,21.88,8.34
282,0.445996,101.5327,227.65,0.366831,0.518057,0.081159,0.104828,47.4022,0.7524,0.270741,0.935114,0.946068,0.887780,26.02,8.68
283,0.442618,101.1269,228.47,0.387198,0.504562,0.074515,0.093406,47.4618,0.7611,0.326649,0.932463,0.960043,0.876253,22.56,11.81
284,0.422039,90.8920,215.36,0.382520,0.552199,0.086263,0.108445,47.0279,0.7509,0.230551,0.918342,0.957118,0.884286,24.79,7.02
285,0.468146,94.6959,202.28,0.398853,0.596940,0.079611,0.092475,47.2408,0.7224,0.280282,0.927401,0.954030,0.887235,22.83,6.32
286,0.452983,100.0113,220.78,0.429730,0.521975,0.085746,0.107723,45.9728,0.7565,0.209992,0.918359,0.944252,0.886839,23.04,11.01
287,0.450652,98.6327,218.87,0.396931,0.548694,0.088170,0.111331,46.1299,0.8033,0.223336,0.922973,0.943867,0.880214,24.36,8.36
288,0.456235,103.4144,226.67,0.276767,0.470719,0.082297,0.100024,45.5663,0.7415,0.274845,0.928562,0.958944,0.869399,27.72,7.31
289,0.458930,102.2587,222.82,0.271897,0.593441,0.082004,0.095362,48.3945,0.7818,0.262943,0.919716,0.951022,0.877109,26.70,7.30
290,0.470232,92.2067,196.09,0.451391,0.539410,0.079783,0.099304,46.1454,0.7496,0.276020,0.942811,0.958008,0.894136,22.24,6.85
291,0.453184,104.2169,229.97,0.413616,0.477956,0.083778,0.100068,46.2209,0.7910,0.243510,0.933147,0.939966,0.871139,27.30,6.69
292,0.459503,104.1680,226.70,0.430244,0.495767,0.076252,0.091386,45.5252,0.8145,0.314192,0.929088,0.957677,0.884377,24.88,7.12
293,0.465751,99.9557,214.61,0.359174,0.570337,0.087755,0.104534,47.1086,0.7866,0.199546,0.916361,0.963624,0.884909,25.51,9.79
294,0.469128,109.0863,232.53,0.442745,0.530938,0.081195,0.095915,45.3131,0.7458,0.267594,0.919332,0.955718,0.885391,21.93,6.90
295,0.483513,109.2971,226.05,0.437512,0.638711,0.081381,0.095044,47.7615,0.7645,0.279209,0.920674,0.954101,0.889112,24.95,8.37
296,0.440979,103.7495,235.27,0.326689,0.575592,0.082232,0.101210,46.7113,0.7818,0.247726,0.922142,0.954436,0.882228,26.55,8.95
297,0.431487,97.3178,225.54,0.270094,0.486593,0.081179,0.093650,48.2407,0.7777,0.275307,0.910808,0.931366,0.895677,24.15,7.76
298,0.434504,92.1199,212.01,0.296939,0.437821,0.077922,0.090310,45.7320,0.7413,0.291014,0.920450,0.947957,0.890829,23.93,6.42
299,0.470167,100.1250,212.96,0.443181,0.708913,0.082621,0.098021,45.4356,0.8153,0.251802,0.947842,0.936650,0.890124,30.30,10.84
300,0.455105,107.3286,235.83,0.421510,0.469385,0.079698,0.095393,47.1868,0.7698,0.281911,0.935070,0.940680,0.880596,25.17,9.60
301,0.423902,97.7554,230.61,0.380160,0.564877,0.081957,0.095272,46.5585,0.8058,0.251172,0.944203,0.956975,0.904965,24.74,5.88
302,0.482774,114.3447,236.85,0.469619,0.688465,0.082777,0.094738,45.8447,0.7952,0.245309,0.927718,0.951917,0.901312,22.90,7.41
303,0.442328,101.2618,228.93,0.421974,0.490946,0.077564,0.091920,45.0385,0.7884,0.298886,0.927332,0.928526,0.886326,23.41,7.62
304,0.448103,106.1899,236.98,0.427019,0.505360,0.077323,0.091623,47.9342,0.8006,0.292811,0.917290,0.953957,0.891972,27.50,8.18
305,0.472870,110.8322,234.38,0.331026,0.528118,0.082557,0.094074,47.2320,0.8032,0.235405,0.935016,0.956936,0.900144,25.64,5.59
306,0.461593,103.1619,223.49,0.296755,0.500000,0.080826,0.091894,47.5651,0.7559,0.263055,0.936436,0.939199,0.879781,23.68,5.95
307,0.503606,111.5603,221.52,0.431731,0.643782,0.080964,0.100238,47.7349,0.8009,0.272483,0.932891,0.966372,0.867872,30.84,9.22
308,0.470767,105.2147,223.50,0.375583,0.651372,0.080846,0.097900,45.6013,0.8032,0.273493,0.944121,0.965994,0.893628,25.42,8.57
309,0.473878,106.5469,224.84,0.448504,0.570574,0.083058,0.097922,46.1948,0.7521,0.259043,0.931099,0.962067,0.884945,25.67,8.66
310,0.470884,113.9757,242.05,0.376678,0.637903,0.081949,0.099517,46.1753,0.7540,0.249548,0.943778,0.966918,0.880797,21.57,7.38
311,0.455746,105.3123,231.08,0.257321,0.615238,0.081354,0.099740,45.8978,0.7624,0.266001,0.913645,0.955140,0.873015,23.28,10.86
312,0.430799,101.5342,235.69,0.421364,0.473162,0.078128,0.091304,47.7857,0.7673,0.281696,0.945173,0.951652,0.912440,24.54,9.40
313,0.462937,106.6074,230.28,0.413498,0.517769,0.078462,0.091083,45.5422,0.7847,0.290694,0.932012,0.976654,0.893269,29.44,6.29
314,0.466380,111.3014,238.65,0.383619,0.602438,0.080763,0.100922,46.1217,0.7692,0.270987,0.927022,0.968255,0.884459,24.66,8.18
315,0.466460,106.2101,227.69,0.341578,0.570002,0.077885,0.095882,46.8066,0.8151,0.302774,0.937772,0.956323,0.915650,26.58,6.67
316,0.462033,110.5835,239.34,0.436053,0.462571,0.076648,0.091715,46.6042,0.7778,0.298770,0.930208,0.960273,0.895299,26.22,7.47
317,0.479732,113.8459,237.31,0.452413,0.530904,0.078340,0.092367,45.9141,0.8013,0.291989,0.940003,0.968295,0.885344,22.45,6.61
318,0.449934,106.5563,236.83,0.296178,0.478511,0.076271,0.089287,46.6023,0.8363,0.320992,0.937627,0.958080,0.897632,24.45,10.07
319,0.486642,104.8548,215.47,0.259452,0.630617,0.074630,0.081840,45.3517,0.7685,0.343364,0.928346,0.971848,0.891437,26.13,10.92
320,0.477162,105.2273,220.53,0.425017,0.546763,0.076903,0.096848,45.9764,0.8046,0.316387,0.927732,0.943032,0.910506,26.46,8.40
321,0.469880,106.3057,226.24,0.413811,0.516838,0.076826,0.096226,46.4063,0.7780,0.298500,0.946105,0.964641,0.868078,30.81,7.56
322,0.462822,108.2172,233.82,0.364875,0.550678,0.081752,0.098648,47.3566,0.7987,0.266694,0.920924,0.959302,0.885266,22.84,11.61
323,0.506012,118.2216,233.63,0.476355,0.548983,0.077706,0.087830,43.9499,0.7878,0.296587,0.921633,0.971834,0.900680,27.17,7.06
324,0.499047,109.1347,218.69,0.383612,0.549591,0.079479,0.094142,45.2405,0.7515,0.299961,0.939030,0.968406,0.893363,24.69,6.87
325,0.476231,113.7549,238.86,0.298528,0.627508,0.069925,0.085746,46.4717,0.8250,0.381313,0.963456,0.971139,0.897974,25.00,7.63
326,0.462385,104.8244,226.70,0.298048,0.610784,0.077363,0.089600,47.3173,0.7926,0.294553,0.935965,0.970104,0.899646,23.26,7.54
327,0.463072,105.6852,228.23,0.393452,0.481593,0.081758,0.099086,47.0954,0.8359,0.275469,0.934488,0.951242,0.871524,21.71,8.33
328,0.472856,109.0951,230.72,0.325523,0.490359,0.080920,0.099175,46.8092,0.8295,0.263709,0.924537,0.969296,0.895856,27.48,8.58
329,0.475700,116.8901,245.72,0.416837,0.545148,0.076304,0.090641,45.7560,0.8164,0.321814,0.935670,0.962561,0.890564,18.81,6.88
330,0.498996,120.9232,242.33,0.448220,0.539534,0.075922,0.094398,47.0785,0.7843,0.301137,0.946473,0.946206,0.899150,25.72,6.34
331,0.464126,114.7700,247.28,0.349245,0.476713,0.077312,0.087215,47.1784,0.8008,0.297404,0.936866,0.952232,0.887646,30.14,7.88
332,0.509402,118.5762,232.78,0.365425,0.518248,0.077773,0.094815,45.8359,0.8067,0.284192,0.932480,0.956536,0.886254,25.07,6.90
333,0.501954,127.1003,253.21,0.418078,0.632395,0.076522,0.087348,46.8926,0.8107,0.311020,0.959597,0.965585,0.900052,25.72,7.54
334,0.504997,121.2643,240.13,0.435773,0.568950,0.080540,0.099404,46.6594,0.8284,0.275368,0.938455,0.956345,0.907314,28.04,9.85
335,0.478876,109.6647,229.00,0.428259,0.525553,0.078321,0.099249,44.2384,0.7844,0.297473,0.946111,0.962649,0.883569,28.30,8.59
336,0.439948,99.2463,225.59,0.210701,0.615480,0.076265,0.092857,45.2782,0.8205,0.306099,0.924842,0.964769,0.888935,25.12,8.90
337,0.517843,124.4139,240.25,0.484789,0.620870,0.075828,0.092079,46.0520,0.8170,0.328616,0.938548,0.961864,0.878221,29.39,8.95
338,0.470616,118.0266,250.79,0.408787,0.581613,0.077578,0.091337,43.5856,0.8019,0.299553,0.934989,0.958117,0.876004,23.97,8.27
339,0.479821,111.6803,232.75,0.426328,0.526521,0.076402,0.089625,46.9643,0.8039,0.300540,0.950861,0.968626,0.882301,29.57,8.19
340,0.452353,109.2375,241.49,0.400119,0.457914,0.073809,0.085580,45.2194,0.7802,0.335038,0.955136,0.961259,0.883382,24.28,8.98
341,0.482713,114.8873,238.00,0.447075,0.534747,0.072394,0.088914,48.1436,0.8179,0.349856,0.939852,0.972883,0.887431,24.74,8.72
342,0.459572,108.5175,236.13,0.431007,0.508285,0.077256,0.097900,46.9000,0.8098,0.303216,0.938793,0.948524,0.912317,23.21,7.29
343,0.508178,124.4873,244.97,0.396629,0.665196,0.074866,0.093061,45.7240,0.7883,0.330013,0.952396,0.949304,0.892908,29.33,7.80
344,0.468730,113.1090,241.31,0.393019,0.622589,0.079584,0.092624,45.7038,0.7818,0.289003,0.909237,0.972566,0.898168,23.21,8.58
345,0.504771,114.2493,226.34,0.502111,0.618480,0.079004,0.099630,45.7393,0.8078,0.286511,0.948740,0.981691,0.880624,26.03,8.51
346,0.495590,113.1241,228.26,0.385956,0.534841,0.074763,0.090038,46.6594,0.8137,0.331705,0.947084,0.950486,0.912509,20.99,7.97
347,0.463437,113.3145,244.51,0.451354,0.466904,0.074368,0.086236,46.1159,0.8435,0.329210,0.921207,0.944606,0.907187,23.35,10.69
348,0.505117,120.8533,239.26,0.503365,0.718348,0.077962,0.093781,46.5507,0.8005,0.279120,0.934903,0.964081,0.913349,26.37,10.38
349,0.475680,120.4828,253.29,0.438425,0.487960,0.074930,0.090712,45.5800,0.8471,0.329179,0.944029,0.968247,0.907415,15.29,5.89
350,0.491075,117.8941,240.07,0.329271,0.638083,0.076377,0.095733,46.2858,0.8025,0.300452,0.925171,0.962819,0.901655,26.09,5.84
351,0.461532,111.7753,242.18,0.245751,0.596445,0.074466,0.090072,45.4562,0.7990,0.318102,0.925630,0.961462,0.897984,19.57,8.38
352,0.486934,116.8840,240.04,0.396442,0.518498,0.074575,0.084952,46.7550,0.7942,0.314653,0.930563,0.964096,0.910074,27.03,9.41
353,0.492694,118.0332,239.57,0.378742,0.534269,0.072819,0.086262,44.8293,0.8204,0.356543,0.937057,0.978297,0.919255,29.04,4.73
354,0.497867,117.3618,235.73,0.488821,0.659746,0.077681,0.098028,45.6655,0.8064,0.290802,0.922723,0.956613,0.898547,26.05,7.15
355,0.496817,123.7867,249.16,0.486151,0.597574,0.077203,0.100266,47.7382,0.8493,0.293373,0.930364,0.963618,0.893368,27.83,9.02
356,0.447308,107.3150,239.91,0.344630,0.462328,0.074540,0.084019,46.5552,0.7938,0.316307,0.919201,0.966532,0.907968,22.97,7.07
357,0.490295,113.3028,231.09,0.367939,0.563606,0.075867,0.096715,47.0836,0.8608,0.300199,0.932947,0.963120,0.914279,21.73,6.54
358,0.509834,124.9670,245.11,0.492707,0.510435,0.074380,0.088686,45.3570,0.8278,0.344412,0.943119,0.951678,0.906915,24.07,8.62
359,0.500414,120.7234,241.25,0.467784,0.523961,0.078430,0.094805,45.2355,0.7868,0.290685,0.920778,0.952636,0.908566,22.73,6.62
360,0.492036,116.4552,236.68,0.386409,0.549301,0.075745,0.090711,46.2227,0.7993,0.298119,0.937708,0.959375,0.893677,31.67,9.45
361,0.498057,114.0037,228.90,0.358337,0.530851,0.074691,0.088249,45.0461,0.8151,0.335721,0.932696,0.969623,0.911844,21.54,7.98
362,0.509597,119.7442,234.98,0.490382,0.621962,0.070090,0.081320,45.8391,0.8121,0.394051,0.945769,0.960299,0.916070,24.78,10.06
363,0.493528,114.1445,231.28,0.480418,0.498439,0.072745,0.083733,45.5366,0.8406,0.347166,0.932566,0.967477,0.908997,27.58,8.49
364,0.519886,130.1564,250.36,0.481711,0.633343,0.077498,0.092479,43.8046,0.8209,0.298216,0.935312,0.967053,0.893022,18.11,8.96
365,0.533584,127.0653,238.14,0.229312,0.635227,0.074178,0.095593,46.3277,0.8313,0.352824,0.935410,0.966760,0.903657,30.34,5.09
366,0.508170,129.0737,254.00,0.373104,0.614006,0.076511,0.092549,46.9352,0.8369,0.304087,0.940637,0.959814,0.904088,29.15,8.07
367,0.478796,113.3923,236.83,0.443189,0.582053,0.071067,0.087551,46.0177,0.8356,0.374548,0.954890,0.943562,0.899048,26.46,8.59
368,0.497435,122.9095,247.09,0.464070,0.636064,0.076078,0.097835,45.5774,0.8303,0.325354,0.940432,0.956406,0.903847,22.11,8.78
369,0.523432,122.7374,234.49,0.461674,0.656303,0.069402,0.082293,46.1323,0.8573,0.384497,0.943912,0.955635,0.911824,23.38,4.29
370,0.525258,127.7636,243.24,0.370286,0.559208,0.070133,0.087970,45.5979,0.8367,0.393746,0.942095,0.966902,0.910912,27.11,6.73
371,0.490935,116.3973,237.09,0.405418,0.504305,0.074181,0.086279,45.4374,0.8238,0.329196,0.929275,0.970106,0.900825,23.00,4.49
372,0.502958,122.8188,244.19,0.449699,0.642494,0.076023,0.093224,47.5852,0.8017,0.313445,0.926385,0.953076,0.917756,26.93,4.08
