epoch,avg_reward,avg_episode_reward,avg_episode_len,min_reward,max_reward,mpjpe,joint_angle_rmse,activation_volume,frame_coverage,pos_reward,vel_reward,upright_reward,energy_reward,t_sample,t_update
186,0.275254,52.5666,190.97,0.251267,0.297745,0.104086,0.135989,30.2680,0.7311,0.116990,0.887897,0.922793,30.2680,27.12,5.86
187,0.320663,61.1107,190.58,0.306727,0.400580,0.109853,0.123594,28.9833,0.7028,0.068842,0.880149,0.931259,28.9833,21.20,7.13
188,0.331601,66.8116,201.48,0.307724,0.470626,0.105719,0.133372,28.1298,0.7098,0.102640,0.873578,0.956330,28.1298,21.27,9.56
189,0.293683,60.5696,206.24,0.213519,0.341561,0.103100,0.131236,30.8510,0.7291,0.114967,0.868590,0.951412,30.8510,24.83,6.90
190,0.287539,54.6752,190.15,0.192528,0.369398,0.112686,0.133118,29.7748,0.7562,0.099717,0.865394,0.945313,29.7748,23.73,8.40
191,0.301071,60.5089,200.98,0.166272,0.345679,0.106029,0.118578,28.6483,0.6942,0.113774,0.884964,0.942398,28.6483,29.20,8.14
192,0.279345,57.0211,204.12,0.272407,0.296659,0.108090,0.130090,31.6579,0.7143,0.117619,0.874688,0.952559,31.6579,28.00,7.17
193,0.306488,60.4098,197.10,0.304605,0.443566,0.111053,0.121001,28.0529,0.6967,0.099072,0.878014,0.943089,28.0529,32.82,8.48
194,0.313717,56.9849,181.64,0.257873,0.325435,0.111467,0.138354,29.1320,0.7138,0.090719,0.875197,0.941183,29.1320,28.33,8.91
195,0.306008,66.2988,216.66,0.300862,0.388891,0.108611,0.134544,30.2723,0.6956,0.085276,0.880725,0.936633,30.2723,26.20,8.06
196,0.308492,62.3846,202.22,0.270320,0.397853,0.103737,0.119293,32.1591,0.7194,0.114959,0.885662,0.970877,32.1591,22.43,8.19
197,0.315618,66.4142,210.43,0.305418,0.376633,0.108741,0.136991,30.8477,0.7119,0.091743,0.865998,0.924051,30.8477,28.16,7.25
198,0.309266,66.0006,213.41,0.277743,0.367982,0.107936,0.132488,28.6778,0.6953,0.090263,0.872684,0.921776,28.6778,31.23,8.38
199,0.328172,65.1180,198.43,0.271499,0.360423,0.102708,0.126660,29.1507,0.7464,0.115009,0.869777,0.953416,29.1507,23.95,8.14
200,0.328936,65.1311,198.01,0.254956,0.433900,0.107660,0.129868,28.6320,0.7250,0.102281,0.877532,0.948908,28.6320,30.54,7.31
201,0.302292,61.7544,204.29,0.263463,0.392694,0.107783,0.128481,29.9902,0.7148,0.127632,0.867810,0.945816,29.9902,27.19,7.44
202,0.329656,69.4835,210.78,0.188394,0.344645,0.103258,0.122692,28.9976,0.7355,0.100453,0.889888,0.948533,28.9976,27.48,8.38
203,0.337865,67.2786,199.13,0.323921,0.407530,0.097736,0.129480,28.6076,0.7502,0.140517,0.889283,0.953897,28.6076,26.04,6.92
204,0.315696,63.2507,200.35,0.152891,0.451203,0.108640,0.135298,29.6223,0.7174,0.110022,0.885644,0.943921,29.6223,25.17,9.94
205,0.293937,62.1085,211.30,0.291624,0.383262,0.104547,0.126486,29.0968,0.7199,0.104606,0.917709,0.933472,29.0968,25.85,7.45
206,0.327244,61.4214,187.69,0.186723,0.425276,0.103633,0.115595,28.2411,0.6842,0.129269,0.896636,0.945711,28.2411,25.97,9.67
207,0.325070,66.2931,203.93,0.109064,0.363713,0.100659,0.132218,30.2762,0.7444,0.106433,0.894207,0.942281,30.2762,26.10,5.55
208,0.337337,69.1136,204.88,0.289115,0.495627,0.100431,0.127027,27.2647,0.7091,0.123956,0.890427,0.957768,27.2647,23.39,8.75
209,0.346878,78.6953,226.87,0.280871,0.360159,0.101353,0.118710,30.5947,0.7767,0.102315,0.896924,0.938575,30.5947,27.43,7.27
210,0.317684,67.9665,213.94,0.256507,0.515125,0.105961,0.131982,27.5568,0.7359,0.111361,0.888197,0.932543,27.5568,24.67,9.29
211,0.312914,65.1128,208.09,0.152735,0.415264,0.109318,0.140027,29.3000,0.7359,0.104950,0.882295,0.954625,29.3000,23.92,9.45
212,0.331883,74.6047,224.79,0.310904,0.403486,0.096325,0.110784,29.9510,0.7570,0.138663,0.899804,0.952569,29.9510,22.91,6.14
213,0.324201,67.3443,207.72,0.245175,0.432459,0.110836,0.128813,31.9388,0.7350,0.085948,0.874127,0.932617,31.9388,21.97,7.46
214,0.333916,75.8082,227.03,0.256340,0.336211,0.100921,0.126041,27.7216,0.7265,0.118442,0.899009,0.946115,27.7216,27.84,8.57
215,0.345010,74.6262,216.30,0.348549,0.379802,0.099457,0.137740,29.8647,0.7457,0.158033,0.875128,0.944259,29.8647,23.11,9.86
216,0.348347,73.2556,210.29,0.322685,0.346552,0.114120,0.126038,28.2303,0.7460,0.082060,0.881706,0.944630,28.2303,26.63,8.53
217,0.317629,68.8987,216.92,0.164864,0.394875,0.103109,0.120325,29.5423,0.7274,0.128784,0.900827,0.932304,29.5423,25.30,7.98
218,0.317939,67.7881,213.21,0.312300,0.338796,0.098947,0.120870,28.6818,0.7435,0.134143,0.890139,0.950705,28.6818,27.06,8.62
219,0.331803,70.6097,212.81,0.287089,0.373696,0.098267,0.117560,27.9236,0.7520,0.126591,0.898277,0.959001,27.9236,30.67,9.56
220,0.342138,75.0919,219.48,0.344682,0.357344,0.104581,0.127642,30.1586,0.7405,0.102839,0.894372,0.956166,30.1586,22.95,5.83
221,0.328832,72.2174,219.62,0.307882,0.381472,0.102017,0.116972,30.2700,0.7402,0.116223,0.893111,0.950324,30.2700,30.55,7.61
222,0.371446,81.5786,219.62,0.260785,0.392643,0.108066,0.124728,30.1657,0.7352,0.091488,0.861244,0.954422,30.1657,25.14,6.92
223,0.355813,76.5623,215.18,0.312919,0.451855,0.095760,0.115232,29.8825,0.7784,0.146755,0.902267,0.941187,29.8825,23.86,7.44
224,0.331647,74.2021,223.74,0.313072,0.353314,0.109062,0.126786,29.9497,0.7512,0.105510,0.888051,0.949535,29.9497,32.98,7.30
225,0.336743,80.0079,237.59,0.282728,0.374049,0.105220,0.129834,29.0565,0.8037,0.107561,0.882583,0.943740,29.0565,24.47,7.36
226,0.323674,68.2794,210.95,0.286877,0.361294,0.108488,0.116146,29.7646,0.7529,0.146806,0.888587,0.936222,29.7646,27.14,7.28
227,0.329460,67.7780,205.72,0.313477,0.354864,0.098180,0.122911,28.3904,0.7581,0.146444,0.902936,0.953859,28.3904,25.66,6.47
228,0.326636,73.3255,224.49,0.289877,0.378639,0.104989,0.122848,27.1346,0.7261,0.127127,0.872922,0.933041,27.1346,26.76,6.30
229,0.324539,70.6755,217.77,0.265820,0.384004,0.104199,0.116536,26.8285,0.7923,0.134478,0.888552,0.941606,26.8285,26.90,8.26
230,0.342107,76.5373,223.72,0.283814,0.461239,0.103927,0.122190,29.3652,0.7685,0.134985,0.875247,0.952782,29.3652,23.58,8.98
231,0.356704,74.1339,207.83,0.307143,0.402901,0.109129,0.126878,27.5333,0.7373,0.102701,0.886123,0.957926,27.5333,23.64,7.56
232,0.353525,72.2423,204.35,0.291746,0.408244,0.100054,0.118793,29.6850,0.7851,0.156705,0.884471,0.948064,29.6850,25.98,8.22
233,0.322336,72.5967,225.22,0.236639,0.328489,0.107854,0.126062,30.2569,0.7658,0.116365,0.895772,0.943785,30.2569,26.28,10.11
234,0.300864,65.3138,217.09,0.272457,0.452694,0.097407,0.133896,28.9024,0.7661,0.128612,0.885908,0.964052,28.9024,27.65,6.40
235,0.375025,85.1556,227.07,0.308559,0.374581,0.107049,0.111887,28.8990,0.7679,0.117319,0.900691,0.938341,28.8990,27.10,6.05
236,0.340862,77.0335,226.00,0.300768,0.435686,0.097130,0.117661,28.4450,0.7749,0.144173,0.897224,0.947226,28.4450,28.59,7.15
237,0.332705,73.7835,221.77,0.288658,0.339020,0.108435,0.132365,29.0818,0.7788,0.081237,0.885167,0.944153,29.0818,23.68,7.70
238,0.360148,81.6131,226.61,0.320298,0.405000,0.107502,0.127017,26.5685,0.7621,0.122178,0.890248,0.955664,26.5685,30.80,8.11
239,0.340262,76.2993,224.24,0.311149,0.359795,0.093096,0.110516,28.8998,0.7431,0.167061,0.895741,0.946629,28.8998,28.51,7.45
240,0.353224,79.0872,223.90,0.240392,0.420658,0.097172,0.122324,29.1766,0.7534,0.135694,0.884374,0.950771,29.1766,29.48,7.35
241,0.357502,76.0963,212.86,0.237126,0.389262,0.096264,0.110186,29.6865,0.7513,0.140509,0.894199,0.958837,29.6865,24.97,4.88
242,0.329217,74.1277,225.16,0.194322,0.392920,0.100170,0.114805,29.4200,0.7747,0.142406,0.897670,0.965631,29.4200,27.07,7.09
243,0.344674,72.9722,211.71,0.213527,0.396116,0.095035,0.113871,28.2037,0.7365,0.166028,0.906647,0.941609,28.2037,27.77,9.05
244,0.363404,86.8846,239.09,0.286398,0.422430,0.096035,0.113539,26.4998,0.7328,0.162469,0.903726,0.929807,26.4998,20.81,8.25
245,0.346823,76.1518,219.57,0.333908,0.365577,0.097071,0.123562,28.1155,0.8132,0.156936,0.884423,0.979915,28.1155,27.35,8.90
246,0.327478,74.4113,227.23,0.247822,0.341734,0.090221,0.124417,27.9417,0.7783,0.164146,0.905682,0.948245,27.9417,26.50,6.81
247,0.345473,77.6512,224.77,0.218382,0.457381,0.099951,0.119292,30.2189,0.8087,0.101499,0.898513,0.978960,30.2189,28.37,9.80
248,0.335352,71.4104,212.94,0.306798,0.339427,0.096995,0.127432,29.7304,0.7441,0.150046,0.917035,0.963054,29.7304,32.50,8.73
249,0.314422,69.6012,221.36,0.289939,0.420427,0.105632,0.123836,26.3435,0.7801,0.132994,0.891366,0.944018,26.3435,29.90,11.16
250,0.333181,72.6148,217.94,0.251287,0.401563,0.098171,0.122875,30.0969,0.7721,0.131967,0.889501,0.970521,30.0969,23.96,10.83
251,0.360626,85.4893,237.06,0.256798,0.490056,0.098026,0.121293,29.9034,0.7394,0.150944,0.902833,0.957300,29.9034,32.47,9.48
252,0.360458,83.3297,231.18,0.265800,0.381475,0.097100,0.116915,29.4149,0.7887,0.130769,0.898414,0.945626,29.4149,25.31,9.13
253,0.385978,88.8896,230.30,0.377318,0.447740,0.091106,0.109168,31.3453,0.7792,0.173604,0.890346,0.961514,31.3453,27.16,7.97
254,0.383900,91.1811,237.51,0.372176,0.499011,0.097746,0.117803,28.6762,0.7774,0.151249,0.900884,0.948569,28.6762,27.28,8.60
255,0.361197,83.2429,230.46,0.312539,0.483096,0.094148,0.113161,28.9007,0.7791,0.137891,0.898712,0.970666,28.9007,22.31,7.65
256,0.339513,72.4126,213.28,0.210671,0.402673,0.103474,0.122484,29.4834,0.7743,0.140787,0.899685,0.961580,29.4834,27.15,7.31
257,0.345627,76.9580,222.66,0.217991,0.394473,0.094577,0.130963,28.1052,0.7905,0.137269,0.906002,0.968948,28.1052,23.69,9.30
258,0.339927,81.8007,240.64,0.323194,0.358088,0.092243,0.118369,29.4907,0.8360,0.182606,0.916889,0.942534,29.4907,31.44,7.98
259,0.381394,84.7382,222.18,0.234813,0.380551,0.100066,0.112276,25.5475,0.8099,0.167008,0.898769,0.955302,25.5475,25.45,7.55
260,0.372231,90.5117,243.16,0.338678,0.476303,0.099900,0.108417,30.7831,0.8017,0.141406,0.896508,0.946555,30.7831,21.27,6.31
261,0.359844,78.9884,219.51,0.339934,0.428187,0.091324,0.117324,29.0152,0.7880,0.192068,0.906514,0.973206,29.0152,23.39,7.20
262,0.346077,79.9566,231.04,0.181521,0.388385,0.098939,0.119804,28.9184,0.8410,0.138687,0.904889,0.958539,28.9184,28.92,7.77
263,0.382176,83.6444,218.86,0.291963,0.478511,0.094633,0.108370,28.6085,0.7992,0.174655,0.929587,0.947080,28.6085,29.08,6.75
264,0.352865,82.6599,234.25,0.341623,0.377150,0.099282,0.115540,27.5808,0.8064,0.177126,0.911421,0.962517,27.5808,25.12,7.77
265,0.366167,82.2958,224.75,0.343971,0.431906,0.102818,0.107779,27.5640,0.7688,0.158028,0.896868,0.960744,27.5640,24.23,5.06
266,0.357951,78.9114,220.45,0.349147,0.376604,0.101259,0.116546,29.0666,0.8016,0.155658,0.901855,0.968206,29.0666,27.66,5.80
267,0.368392,87.3987,237.24,0.312983,0.411378,0.098012,0.126296,29.7786,0.8180,0.153327,0.907574,0.982107,29.7786,27.49,5.99
268,0.337585,80.8575,239.52,0.329330,0.355591,0.091965,0.106454,26.4809,0.7850,0.202617,0.899078,0.939016,26.4809,28.55,9.31
269,0.365104,83.2179,227.93,0.292560,0.488074,0.097067,0.118720,28.5056,0.7981,0.167073,0.886117,0.947747,28.5056,25.21,7.76
270,0.358018,80.5050,224.86,0.247440,0.449193,0.097238,0.119734,29.8249,0.8264,0.145485,0.900842,0.967299,29.8249,23.33,7.55
271,0.396541,86.8737,219.08,0.299824,0.418879,0.097039,0.111050,27.5034,0.8254,0.145065,0.896245,0.976470,27.5034,26.81,6.70
272,0.386961,88.8370,229.58,0.343888,0.458798,0.088389,0.110160,25.2910,0.7839,0.187799,0.903056,0.955594,25.2910,23.86,8.86
273,0.360746,84.2494,233.54,0.317864,0.385049,0.095976,0.119315,28.6063,0.8046,0.177199,0.891440,0.953530,28.6063,27.02,8.11
274,0.376783,89.2101,236.77,0.318400,0.563351,0.094948,0.111867,28.4587,0.7991,0.165763,0.891559,0.953840,28.4587,22.26,9.38
275,0.343404,77.9572,227.01,0.265163,0.405191,0.097113,0.107876,28.8577,0.7930,0.157543,0.914647,0.954341,28.8577,24.00,8.94
276,0.380656,83.6877,219.85,0.312661,0.454776,0.095511,0.114555,26.9952,0.8042,0.140474,0.904656,0.950685,26.9952,26.61,7.11
277,0.373580,89.2461,238.89,0.376665,0.399514,0.094572,0.098638,28.9760,0.8194,0.192108,0.901400,0.954610,28.9760,20.50,8.91
278,0.381866,92.7153,242.80,0.234828,0.523300,0.093841,0.108594,27.5384,0.8250,0.180659,0.910170,0.954580,27.5384,27.42,5.59
279,0.358306,89.8618,250.80,0.335569,0.386440,0.089256,0.102474,29.0749,0.7811,0.201692,0.919093,0.967548,29.0749,28.44,6.67
280,0.395896,99.7865,252.05,0.305881,0.441374,0.092492,0.101104,27.5913,0.7770,0.190744,0.896751,0.935890,27.5913,30.88,10.03
281,0.377097,91.5741,242.84,0.352900,0.424455,0.092854,0.115516,27.8713,0.8185,0.167965,0.888924,0.948921,27.8713,28.21,8.07
282,0.378177,92.4565,244.48,0.291867,0.468800,0.087252,0.120989,29.6378,0.8048,0.161957,0.895190,0.949176,29.6378,28.05,8.62
283,0.373814,85.5597,228.88,0.353456,0.458327,0.095122,0.114173,27.0045,0.8488,0.172126,0.882064,0.958042,27.0045,23.59,7.20
284,0.362115,83.2959,230.03,0.293811,0.579452,0.092946,0.116383,28.3266,0.7766,0.148576,0.891419,0.945370,28.3266,26.74,7.11
285,0.377832,89.2738,236.28,0.098840,0.392939,0.095775,0.110579,30.8526,0.8445,0.159929,0.893332,0.951290,30.8526,25.90,7.75
286,0.386017,88.8547,230.18,0.318910,0.461223,0.099261,0.108501,27.3828,0.7889,0.177932,0.901331,0.952862,27.3828,24.71,8.63
287,0.361747,90.3263,249.69,0.362461,0.423576,0.095210,0.118499,27.5466,0.8147,0.153930,0.905059,0.969290,27.5466,28.73,6.84
288,0.349906,77.5958,221.76,0.252140,0.405042,0.094264,0.113193,30.2631,0.8263,0.170893,0.889941,0.954386,30.2631,28.34,7.22
289,0.411753,97.4873,236.76,0.300406,0.546426,0.093883,0.120116,28.5219,0.8243,0.155699,0.901537,0.966166,28.5219,28.23,6.18
290,0.399890,92.5477,231.43,0.278721,0.458420,0.091328,0.109547,27.9095,0.8072,0.188261,0.900855,0.961017,27.9095,24.58,5.47
291,0.377514,90.5034,239.73,0.370638,0.439982,0.098109,0.120393,26.3140,0.7975,0.162230,0.902991,0.961246,26.3140,25.58,10.19
292,0.374997,88.1984,235.20,0.371919,0.558565,0.094279,0.103312,25.9399,0.8059,0.206566,0.926258,0.965000,25.9399,25.76,9.25
293,0.366562,83.4005,227.52,0.353098,0.416689,0.090316,0.117199,30.1808,0.8286,0.195732,0.898588,0.965349,30.1808,24.98,8.32
294,0.340586,83.8065,246.07,0.263705,0.382153,0.092533,0.118575,26.9893,0.8429,0.204381,0.907238,0.964387,26.9893,29.70,9.74
295,0.376926,93.2915,247.51,0.211280,0.440836,0.093640,0.121630,27.2555,0.7971,0.149252,0.900086,0.962771,27.2555,26.36,8.10
296,0.374411,86.2122,230.26,0.261465,0.411464,0.095155,0.108361,28.1993,0.8267,0.171730,0.905022,0.948518,28.1993,27.59,7.56
297,0.382532,86.2535,225.48,0.356207,0.422209,0.094696,0.103273,27.6962,0.8645,0.144294,0.913096,0.963775,27.6962,20.94,6.43
298,0.391871,91.5082,233.52,0.338150,0.438958,0.094100,0.120365,27.9091,0.7867,0.155169,0.909158,0.955495,27.9091,27.63,5.00
299,0.390941,95.3729,243.96,0.379795,0.504162,0.094939,0.108362,27.4107,0.8215,0.151716,0.893844,0.976646,27.4107,28.01,7.16
300,0.409043,102.2372,249.94,0.336404,0.512678,0.095357,0.106764,27.2606,0.8741,0.180403,0.894169,0.972763,27.2606,25.45,7.80
301,0.408852,99.4521,243.25,0.303316,0.479295,0.093980,0.099576,27.2685,0.8458,0.200952,0.920010,0.968210,27.2685,26.01,8.51
302,0.411999,99.1946,240.76,0.384938,0.461821,0.090257,0.112709,29.9205,0.8317,0.200886,0.916947,0.991971,29.9205,26.88,7.61
303,0.366448,93.3513,254.75,0.314226,0.512623,0.095083,0.107749,29.1612,0.8583,0.204411,0.908401,0.967536,29.1612,24.74,7.12
304,0.390798,94.6557,242.21,0.344717,0.481888,0.089259,0.104680,29.9703,0.8332,0.190078,0.932776,0.957469,29.9703,30.91,9.83
305,0.387437,96.3473,248.68,0.355766,0.476079,0.088231,0.107684,29.6843,0.8214,0.209063,0.924971,0.952336,29.6843,22.96,8.57
306,0.392039,93.9776,239.72,0.344109,0.398889,0.089971,0.095131,28.8686,0.8756,0.217807,0.913773,0.958486,28.8686,24.14,7.78
307,0.384457,93.4744,243.13,0.371498,0.488906,0.093939,0.117481,26.4118,0.8002,0.181049,0.894896,0.955577,26.4118,25.82,7.99
308,0.374960,88.9828,237.31,0.327768,0.525414,0.091209,0.113531,27.2185,0.8571,0.150695,0.901013,0.960251,27.2185,25.26,9.17
309,0.386682,92.3361,238.79,0.258247,0.433371,0.092332,0.114146,28.0446,0.8330,0.171148,0.945840,0.955300,28.0446,28.66,7.51
310,0.425980,100.2339,235.30,0.348487,0.496896,0.093204,0.115080,28.0673,0.7943,0.181418,0.917184,0.971985,28.0673,27.96,10.42
311,0.388532,95.8552,246.71,0.314478,0.530726,0.086424,0.109051,28.2710,0.8230,0.214294,0.896320,0.967008,28.2710,28.44,7.54
312,0.384076,100.4134,261.44,0.360289,0.484467,0.087846,0.102794,28.5644,0.8276,0.206138,0.913688,0.968383,28.5644,24.64,9.47
313,0.382995,99.0934,258.73,0.249416,0.476959,0.092056,0.108096,26.1808,0.8178,0.204296,0.890033,0.948120,26.1808,21.95,9.59
314,0.391781,96.8994,247.33,0.234987,0.438610,0.092369,0.109774,29.3193,0.8334,0.166673,0.920932,0.969378,29.3193,29.64,7.17
315,0.393048,92.5662,235.51,0.333999,0.488411,0.091366,0.107474,27.5057,0.7976,0.180336,0.916887,0.969151,27.5057,23.70,9.33
316,0.383577,91.8299,239.40,0.349776,0.443366,0.096094,0.116055,28.8937,0.8298,0.177714,0.910435,0.969169,28.8937,28.31,7.79
317,0.390123,90.5424,232.09,0.334700,0.534904,0.091817,0.107262,27.7745,0.8011,0.210091,0.899087,0.971338,27.7745,26.98,6.94
318,0.386020,89.8615,232.79,0.287681,0.489092,0.085815,0.101740,29.0751,0.7929,0.223889,0.907228,0.968532,29.0751,28.15,7.01
319,0.383062,92.6947,241.98,0.220897,0.410819,0.083789,0.104637,28.2643,0.8857,0.213394,0.920631,0.973248,28.2643,26.32,8.17
320,0.401278,95.4050,237.75,0.373385,0.508600,0.088308,0.100799,31.3329,0.8308,0.216026,0.920945,0.957997,31.3329,29.86,7.46
321,0.401186,96.7267,241.10,0.378329,0.458635,0.099567,0.109887,28.9375,0.8356,0.198453,0.898933,0.970185,28.9375,27.91,6.79
322,0.403208,99.0485,245.65,0.398118,0.403786,0.091987,0.105305,27.8222,0.8070,0.170051,0.919430,0.961436,27.8222,27.18,6.48
323,0.414171,98.7601,238.45,0.395513,0.474308,0.089116,0.106073,28.6373,0.8297,0.213541,0.927058,0.973157,28.6373,25.19,8.23
324,0.391163,97.6926,249.75,0.250077,0.412451,0.086595,0.111288,29.1235,0.8158,0.193755,0.927376,0.975772,29.1235,22.91,6.83
325,0.421875,106.9952,253.62,0.373798,0.519085,0.090819,0.106868,26.8817,0.8487,0.191787,0.900482,0.976467,26.8817,27.74,10.05
326,0.423221,109.2540,258.15,0.392422,0.427758,0.091049,0.108653,26.6432,0.8503,0.182137,0.911026,0.978203,26.6432,27.80,6.47
327,0.403937,99.3725,246.01,0.296464,0.497392,0.092848,0.109737,25.0205,0.8344,0.193034,0.928433,0.972011,25.0205,24.03,9.57
328,0.405622,104.6685,258.04,0.373549,0.405238,0.088845,0.107067,27.9431,0.8549,0.207070,0.920210,0.976602,27.9431,23.85,6.40
329,0.396448,100.0699,252.42,0.375658,0.439606,0.094090,0.107290,29.2529,0.8631,0.206494,0.935389,0.969390,29.2529,25.35,8.54
330,0.396430,104.8835,264.57,0.364334,0.431302,0.087182,0.114736,27.3958,0.8199,0.212846,0.914139,0.954818,27.3958,24.93,7.23
331,0.427397,107.1665,250.74,0.397608,0.451493,0.086090,0.106918,27.9346,0.8705,0.221702,0.927818,0.962835,27.9346,28.69,5.87
332,0.394416,95.9505,243.27,0.375898,0.433339,0.087686,0.106248,24.2248,0.8174,0.200055,0.894377,0.971938,24.2248,22.71,9.67
333,0.410482,101.9530,248.37,0.380311,0.497227,0.091273,0.104126,26.8464,0.8615,0.197148,0.915119,0.955248,26.8464,30.43,8.04
334,0.419338,106.2550,253.39,0.378998,0.571655,0.086535,0.105132,29.7389,0.8540,0.201310,0.902807,0.939590,29.7389,25.61,8.17
335,0.433777,110.0664,253.74,0.379106,0.522107,0.085852,0.111805,27.5427,0.8202,0.189802,0.910247,0.953876,27.5427,22.42,7.03
336,0.398995,100.8529,252.77,0.369881,0.408600,0.094553,0.113350,28.9672,0.8159,0.182537,0.903085,0.979258,28.9672,28.31,8.64
337,0.390918,98.7331,252.57,0.351074,0.562665,0.095654,0.114669,28.9894,0.8365,0.196256,0.907290,0.982867,28.9894,23.73,6.20
338,0.400920,97.3133,242.73,0.317574,0.574879,0.089671,0.107890,25.6882,0.8331,0.204805,0.920238,0.963378,25.6882,30.18,8.82
339,0.393854,102.8034,261.02,0.253014,0.590794,0.100330,0.102684,26.9947,0.8467,0.169442,0.902597,0.963486,26.9947,23.91,8.70
340,0.416402,104.2567,250.37,0.348567,0.500095,0.093601,0.107548,26.5454,0.7885,0.189730,0.896886,0.985971,26.5454,24.34,8.76
341,0.426209,107.9324,253.24,0.339831,0.490664,0.084440,0.120901,27.7517,0.8833,0.192261,0.924389,0.947226,27.7517,26.82,9.58
342,0.405261,101.5858,250.67,0.351290,0.445869,0.086686,0.107061,26.8617,0.8142,0.207977,0.928887,0.969901,26.8617,22.53,8.66
343,0.423286,104.6542,247.24,0.407917,0.496222,0.090207,0.113484,25.9778,0.7934,0.184780,0.902448,0.968201,25.9778,26.87,10.55
344,0.429059,108.5385,252.97,0.368211,0.454291,0.090420,0.111698,27.0114,0.8327,0.201666,0.912850,0.970440,27.0114,27.35,8.11
345,0.403867,100.6857,249.30,0.314769,0.558758,0.097358,0.112235,28.8313,0.8044,0.177191,0.899272,0.983521,28.8313,25.87,7.37
346,0.385177,95.5672,248.11,0.351358,0.428220,0.085895,0.092427,26.3579,0.8374,0.203053,0.911430,0.982289,26.3579,26.44,7.65
347,0.399714,101.0874,252.90,0.269848,0.586489,0.089897,0.114411,29.5773,0.8727,0.199016,0.913111,0.987196,29.5773,30.47,5.73
348,0.413416,106.1843,256.85,0.376873,0.491929,0.088566,0.102125,26.0916,0.8576,0.203222,0.918180,0.963283,26.0916,22.01,7.76
349,0.416692,106.0795,254.58,0.298265,0.500103,0.082121,0.097566,27.1773,0.8281,0.240172,0.911799,0.965192,27.1773,25.35,8.97
350,0.426469,102.2292,239.71,0.345171,0.473660,0.090143,0.108077,27.6899,0.8894,0.190829,0.907648,0.963097,27.6899,28.82,8.82
351,0.434027,115.7394,266.66,0.392255,0.469696,0.080618,0.102154,27.4097,0.8545,0.255966,0.914550,0.961424,27.4097,27.81,9.23
352,0.412026,107.6391,261.24,0.333263,0.438318,0.092863,0.110172,27.0017,0.8561,0.190119,0.919957,0.976062,27.0017,21.90,7.98
353,0.430868,112.1324,260.25,0.387813,0.557987,0.090213,0.118355,28.9370,0.8317,0.176880,0.896148,0.972396,28.9370,28.02,7.31
354,0.425806,108.0377,253.72,0.415181,0.435343,0.087360,0.102276,26.8430,0.8903,0.212072,0.929370,0.984964,26.8430,26.40,8.65
355,0.395969,99.8962,252.28,0.283001,0.457896,0.090202,0.098924,28.4807,0.8238,0.212081,0.912932,0.968613,28.4807,25.18,8.42
356,0.400687,99.2884,247.80,0.259593,0.507376,0.089708,0.099068,28.7361,0.8026,0.219802,0.920012,0.979741,28.7361,25.49,8.55
357,0.400602,104.5561,261.00,0.367423,0.412699,0.085718,0.103722,28.8967,0.8512,0.224256,0.921942,0.959671,28.8967,25.85,5.21
358,0.400182,102.1991,255.38,0.278040,0.458577,0.089469,0.102114,28.0513,0.8617,0.213287,0.899475,0.952245,28.0513,24.60,7.24
359,0.392010,97.2310,248.03,0.371518,0.431765,0.085132,0.109652,28.3346,0.8407,0.229133,0.937140,0.962528,28.3346,25.21,7.56
360,0.420341,108.2854,257.61,0.368196,0.471904,0.086610,0.107246,28.3682,0.8206,0.216812,0.914866,0.979634,28.3682,23.99,8.57
361,0.386542,102.7317,265.77,0.365558,0.383208,0.086998,0.097496,28.1712,0.8413,0.223322,0.905867,0.963467,28.1712,25.06,8.13
362,0.411155,107.9635,262.59,0.383264,0.429369,0.086114,0.106447,26.2763,0.8689,0.208173,0.925448,0.958315,26.2763,29.09,8.70
363,0.436583,110.2508,252.53,0.420425,0.444885,0.089303,0.106722,26.9242,0.8602,0.242239,0.919627,0.968560,26.9242,29.21,6.95
364,0.395759,100.0400,252.78,0.236476,0.468455,0.086653,0.104035,30.0422,0.8753,0.199825,0.933824,0.969175,30.0422,28.79,8.73
365,0.401088,107.6671,268.44,0.362537,0.412461,0.088455,0.120946,26.0188,0.8453,0.206104,0.913576,0.969781,26.0188,26.53,6.80
366,0.441833,114.6575,259.50,0.398142,0.526511,0.085809,0.101872,28.1956,0.8795,0.227864,0.916598,0.965563,28.1956,25.19,6.65
367,0.412498,105.5819,255.96,0.363451,0.457330,0.084430,0.107174,28.9222,0.8838,0.221018,0.919669,0.966667,28.9222,26.15,7.20
368,0.406748,106.0734,260.78,0.400373,0.460521,0.086821,0.103269,28.4548,0.8175,0.212413,0.921823,0.991666,28.4548,24.34,6.69
369,0.412531,107.7639,261.23,0.336062,0.406821,0.090131,0.106702,28.3486,0.8617,0.209049,0.898699,0.969934,28.3486,23.84,10.05
370,0.420282,107.2141,255.10,0.393833,0.490940,0.080104,0.094021,29.0586,0.9120,0.243183,0.918441,0.991268,29.0586,23.89,8.43
371,0.400817,102.3208,255.28,0.335318,0.486430,0.085379,0.099017,28.0498,0.9330,0.235745,0.916808,0.976314,28.0498,24.87,9.81
372,0.407569,104.2875,255.88,0.234127,0.481667,0.089680,0.110442,27.9050,0.8415,0.196328,0.908268,0.963428,27.9050,29.15,10.56
