epoch,avg_reward,avg_episode_reward,avg_episode_len,min_reward,max_reward,mpjpe,joint_angle_rmse,activation_volume,frame_coverage,pos_reward,vel_reward,upright_reward,energy_reward,t_sample,t_update
186,0.302351,60.4574,199.96,0.264248,0.494980,0.110238,0.136898,29.1985,0.6816,0.082363,0.877848,0.934371,29.1985,25.18,7.35
187,0.312709,60.8841,194.70,0.264976,0.366824,0.114456,0.128922,30.0186,0.6962,0.080362,0.873742,0.964537,30.0186,26.02,10.10
188,0.305812,59.1161,193.31,0.284759,0.336113,0.097571,0.121193,31.8528,0.7501,0.120206,0.875721,0.945297,31.8528,28.09,9.92
189,0.305554,56.1660,183.82,0.245102,0.353501,0.108695,0.113770,31.7914,0.7219,0.131576,0.902893,0.940617,31.7914,29.22,7.73
190,0.294262,56.2190,191.05,0.204457,0.331183,0.100120,0.128006,29.2529,0.7123,0.103857,0.889188,0.933576,29.2529,23.87,8.34
191,0.308157,63.9336,207.47,0.242081,0.392044,0.109165,0.128707,28.6698,0.6882,0.068805,0.871363,0.929025,28.6698,27.48,6.85
192,0.312409,60.1869,192.65,0.179853,0.359032,0.104917,0.116760,30.5507,0.7144,0.100502,0.887932,0.943136,30.5507,24.32,8.88
193,0.291774,59.3917,203.55,0.238092,0.336524,0.108369,0.136446,29.5434,0.7582,0.093083,0.882682,0.939669,29.5434,24.43,7.18
194,0.277026,55.6567,200.91,0.244004,0.377972,0.097693,0.123675,30.9446,0.7099,0.126687,0.887865,0.926641,30.9446,25.78,7.50
195,0.295299,60.9864,206.52,0.112174,0.317293,0.107155,0.120078,29.4464,0.7372,0.097339,0.894100,0.948200,29.4464,25.14,8.30
196,0.303037,60.4993,199.64,0.275348,0.427514,0.109784,0.127965,28.1839,0.7474,0.097867,0.874323,0.939522,28.1839,30.83,8.65
197,0.301309,54.3271,180.30,0.180143,0.331005,0.104509,0.127596,28.9311,0.6761,0.099184,0.884338,0.932696,28.9311,24.59,6.78
198,0.298102,58.5654,196.46,0.276039,0.312924,0.105855,0.122072,30.7514,0.7044,0.128288,0.873478,0.941431,30.7514,30.13,7.95
199,0.295570,58.1627,196.78,0.300345,0.362559,0.107608,0.122759,29.3442,0.6824,0.106796,0.863663,0.949663,29.3442,23.44,9.99
200,0.332024,68.0814,205.05,0.246893,0.347105,0.099003,0.130908,29.0775,0.7656,0.126234,0.882815,0.932903,29.0775,23.20,10.11
201,0.323692,64.2387,198.46,0.299383,0.421933,0.100756,0.121793,30.3494,0.7234,0.136987,0.895209,0.941983,30.3494,29.84,7.62
202,0.308067,59.0939,191.82,0.280024,0.325394,0.107221,0.118735,28.3633,0.7326,0.106364,0.889844,0.945736,28.3633,24.85,8.75
203,0.336967,69.9810,207.68,0.287294,0.371242,0.100543,0.127639,30.2213,0.7788,0.121958,0.900513,0.938962,30.2213,27.80,7.73
204,0.341085,71.6158,209.96,0.279246,0.352456,0.104448,0.129081,30.3161,0.7326,0.104790,0.897217,0.944268,30.3161,25.58,7.44
205,0.311079,64.9973,208.94,0.215669,0.382704,0.111507,0.145460,29.5456,0.7393,0.077510,0.868586,0.956427,29.5456,26.41,7.23
206,0.330953,73.8404,223.11,0.308852,0.395108,0.105941,0.122501,29.6045,0.7177,0.130417,0.886531,0.930201,29.6045,28.92,10.39
207,0.297974,62.3597,209.28,0.202579,0.305454,0.114789,0.127925,30.4913,0.7171,0.073871,0.857985,0.943591,30.4913,24.94,7.64
208,0.327700,65.1189,198.71,0.265830,0.339569,0.106929,0.130488,28.9995,0.7522,0.117504,0.884762,0.953959,28.9995,24.04,6.29
209,0.306045,64.8822,212.00,0.221745,0.364990,0.105957,0.135829,31.2196,0.7777,0.123852,0.884975,0.940808,31.2196,27.61,9.16
210,0.335235,68.4332,204.14,0.327901,0.474818,0.107125,0.134093,29.5145,0.7789,0.071793,0.850919,0.959540,29.5145,23.40,8.04
211,0.327911,71.1768,217.06,0.204049,0.480298,0.102967,0.114076,28.9502,0.7141,0.129565,0.894774,0.932788,28.9502,29.47,8.84
212,0.324323,70.9404,218.73,0.306305,0.472540,0.098787,0.126671,29.9179,0.7127,0.117329,0.889941,0.939466,29.9179,27.89,9.34
213,0.297516,61.4911,206.68,0.258528,0.516183,0.102182,0.140967,28.2743,0.7508,0.117035,0.896390,0.953515,28.2743,24.58,6.25
214,0.325663,66.9538,205.59,0.304181,0.382848,0.104170,0.121496,29.8720,0.7356,0.115737,0.898264,0.934916,29.8720,26.29,7.71
215,0.315537,63.0635,199.86,0.323033,0.349674,0.103005,0.128073,29.1763,0.7251,0.114302,0.900995,0.933425,29.1763,25.13,8.59
216,0.324256,70.7992,218.34,0.163312,0.353853,0.103093,0.128194,30.6712,0.7147,0.122042,0.881598,0.954642,30.6712,26.65,7.68
217,0.299919,65.5718,218.63,0.283407,0.309426,0.106969,0.121410,29.5272,0.7282,0.127544,0.904764,0.948988,29.5272,27.51,9.24
218,0.317199,66.7702,210.50,0.265231,0.410510,0.106384,0.130478,30.7810,0.7467,0.142305,0.891800,0.942099,30.7810,31.78,8.10
219,0.326187,69.0797,211.78,0.283549,0.493814,0.098049,0.116737,30.2957,0.7344,0.139141,0.909791,0.954709,30.2957,22.29,8.79
220,0.327916,72.0654,219.77,0.194260,0.362958,0.098188,0.121994,30.5695,0.7517,0.130389,0.919950,0.950770,30.5695,26.66,6.06
221,0.339611,74.7166,220.01,0.126692,0.419750,0.106328,0.123683,26.7692,0.7314,0.130497,0.879857,0.930332,26.7692,28.23,8.88
222,0.336324,70.0301,208.22,0.294333,0.407958,0.102669,0.126858,29.5288,0.7523,0.122658,0.872626,0.946359,29.5288,26.15,8.39
223,0.344551,75.3146,218.59,0.338317,0.354511,0.102486,0.116631,29.3336,0.7528,0.153117,0.901492,0.954090,29.3336,25.54,8.57
224,0.316500,68.7169,217.12,0.303549,0.489049,0.095682,0.127398,32.2334,0.7560,0.127361,0.890397,0.947605,32.2334,25.96,8.18
225,0.351079,72.6344,206.89,0.343226,0.434964,0.095594,0.109970,27.1311,0.7565,0.140445,0.897310,0.946697,27.1311,28.86,6.45
226,0.339494,72.3538,213.12,0.333663,0.458812,0.099273,0.118319,27.2468,0.7815,0.138452,0.893268,0.948889,27.2468,30.24,9.53
227,0.311753,67.2730,215.79,0.244368,0.353756,0.102486,0.127693,30.5299,0.7444,0.120848,0.890503,0.929619,30.5299,21.35,8.56
228,0.314507,66.3590,210.99,0.271311,0.472488,0.098185,0.126104,27.5681,0.7273,0.137004,0.909052,0.932526,27.5681,26.00,6.78
229,0.350904,80.2400,228.67,0.201313,0.416499,0.102153,0.123880,30.9207,0.7657,0.145161,0.905799,0.946057,30.9207,26.23,7.67
230,0.353439,80.6966,228.32,0.299310,0.511990,0.102616,0.118102,27.3342,0.7363,0.132847,0.901093,0.958589,27.3342,23.30,8.59
231,0.323728,74.3387,229.63,0.307430,0.329191,0.104175,0.131632,29.3785,0.7269,0.111231,0.883095,0.938946,29.3785,28.26,7.02
232,0.356481,76.1945,213.74,0.314687,0.517197,0.099494,0.118238,30.0744,0.7746,0.119500,0.890917,0.975444,30.0744,27.65,7.66
233,0.363350,80.3126,221.03,0.349745,0.362291,0.103981,0.111779,29.5899,0.7774,0.155432,0.887852,0.959527,29.5899,23.00,7.47
234,0.314191,63.9588,203.57,0.305256,0.398847,0.105277,0.126454,28.7160,0.7676,0.106776,0.885959,0.956641,28.7160,28.08,9.29
235,0.345764,75.4810,218.30,0.252859,0.421856,0.097559,0.116907,29.9135,0.7573,0.155328,0.908974,0.943194,29.9135,28.91,6.64
236,0.337811,70.2376,207.92,0.302942,0.425610,0.098825,0.115592,25.9950,0.7752,0.141735,0.884425,0.952583,25.9950,28.46,9.25
237,0.322546,71.3774,221.29,0.254751,0.370109,0.104022,0.121413,28.4625,0.7538,0.126821,0.882713,0.962135,28.4625,23.04,8.19
238,0.356161,78.8955,221.52,0.289682,0.360599,0.097424,0.119991,30.8838,0.7792,0.162965,0.902813,0.957665,30.8838,24.63,9.75
239,0.347054,79.0907,227.89,0.322775,0.446616,0.098916,0.119617,29.5738,0.7720,0.141932,0.904180,0.951834,29.5738,22.84,7.05
240,0.339453,71.9148,211.85,0.314767,0.404647,0.106783,0.121743,29.3414,0.7490,0.096360,0.881980,0.960435,29.3414,26.44,10.31
241,0.365085,78.8682,216.03,0.316800,0.403240,0.096828,0.111104,28.6060,0.7829,0.136825,0.898651,0.948493,28.6060,25.82,7.66
242,0.354387,79.7161,224.94,0.244849,0.386346,0.104379,0.132571,28.1649,0.7768,0.110134,0.896732,0.959277,28.1649,23.85,9.26
243,0.312612,67.6666,216.46,0.284865,0.413810,0.098639,0.109309,29.8781,0.7284,0.151348,0.887441,0.953765,29.8781,25.50,7.11
244,0.336140,75.1007,223.42,0.325591,0.432608,0.094190,0.116889,29.3054,0.7659,0.156910,0.906372,0.961711,29.3054,26.65,7.65
245,0.353421,76.3154,215.93,0.277253,0.405277,0.093616,0.107565,27.1537,0.7861,0.144265,0.900805,0.954177,27.1537,27.48,8.04
246,0.360226,73.7699,204.79,0.334051,0.403926,0.093669,0.108782,29.3671,0.7572,0.148133,0.907221,0.950186,29.3671,28.13,8.28
247,0.334510,77.0280,230.27,0.257353,0.344702,0.100658,0.119641,27.8698,0.8013,0.131195,0.879426,0.954368,27.8698,27.03,7.23
248,0.354004,79.7092,225.16,0.308273,0.425713,0.108526,0.126056,27.7191,0.7911,0.122037,0.896184,0.939992,27.7191,25.60,6.38
249,0.366465,78.1474,213.25,0.210819,0.368087,0.100355,0.119063,28.3203,0.7869,0.133379,0.884323,0.953248,28.3203,23.48,8.40
250,0.352379,78.7904,223.60,0.259440,0.421880,0.093267,0.115232,26.8157,0.7773,0.206157,0.911270,0.952877,26.8157,24.57,8.14
251,0.361596,84.3404,233.24,0.337010,0.468707,0.099041,0.109917,29.9747,0.7405,0.112318,0.892747,0.958185,29.9747,26.37,8.85
252,0.361425,78.1318,216.18,0.354759,0.360612,0.099693,0.130922,28.3788,0.7950,0.132799,0.904287,0.959286,28.3788,24.78,7.13
253,0.365010,75.8035,207.67,0.342647,0.400589,0.096952,0.112457,28.0570,0.8201,0.155091,0.904176,0.947598,28.0570,23.07,10.23
254,0.335035,71.3523,212.97,0.285032,0.372563,0.085425,0.111209,31.1187,0.7856,0.188148,0.904960,0.943022,31.1187,26.74,8.15
255,0.337979,74.1305,219.33,0.291400,0.429275,0.100628,0.125154,27.0769,0.8246,0.135110,0.882536,0.951804,27.0769,29.75,7.53
256,0.382319,87.7373,229.49,0.317394,0.395091,0.098118,0.123167,28.4836,0.7522,0.165504,0.896356,0.953448,28.4836,25.60,9.49
257,0.328120,71.1255,216.77,0.246656,0.343759,0.104678,0.128384,29.3970,0.7497,0.099031,0.882488,0.956124,29.3970,28.92,8.96
258,0.358062,81.4411,227.45,0.355548,0.475389,0.098424,0.115980,27.4528,0.7657,0.123155,0.891445,0.958805,27.4528,26.06,7.34
259,0.344055,80.6381,234.38,0.294146,0.387700,0.101728,0.112729,27.1570,0.7125,0.130266,0.904375,0.941650,27.1570,25.36,6.67
260,0.347450,81.1777,233.64,0.221987,0.346586,0.099220,0.118557,29.0356,0.7720,0.138688,0.911628,0.952437,29.0356,24.14,8.62
261,0.326899,72.9326,223.10,0.324138,0.351234,0.094165,0.112848,28.3785,0.8355,0.182455,0.894343,0.970016,28.3785,24.39,6.51
262,0.372036,83.4266,224.24,0.280474,0.452316,0.093437,0.112860,28.4806,0.7536,0.147732,0.915191,0.950707,28.4806,22.81,8.02
263,0.351627,77.6675,220.88,0.261013,0.426280,0.103486,0.126797,27.1506,0.8214,0.119709,0.897082,0.936983,27.1506,30.35,7.96
264,0.323611,75.0748,231.99,0.293515,0.344483,0.096072,0.120263,28.7041,0.8022,0.121613,0.870597,0.963248,28.7041,24.27,8.02
265,0.383078,86.3842,225.50,0.364483,0.517156,0.107333,0.113172,30.6434,0.7972,0.130458,0.882463,0.960639,30.6434,29.15,9.27
266,0.347783,77.2475,222.11,0.228205,0.457480,0.100937,0.115765,29.2944,0.7717,0.145401,0.889747,0.958867,29.2944,29.38,7.36
267,0.330512,71.2390,215.54,0.295982,0.435436,0.099914,0.122211,30.3681,0.7958,0.134348,0.905721,0.947639,30.3681,23.14,8.27
268,0.339313,81.1410,239.13,0.322543,0.441752,0.093602,0.114783,29.6115,0.7699,0.147030,0.895631,0.947340,29.6115,23.57,7.57
269,0.334157,77.7891,232.79,0.246594,0.500483,0.096506,0.112427,26.9233,0.8110,0.165641,0.911478,0.966052,26.9233,24.60,9.02
270,0.378607,88.0155,232.47,0.340019,0.413108,0.094815,0.114984,27.4613,0.8469,0.157952,0.901493,0.942795,27.4613,28.21,8.88
271,0.355527,74.9950,210.94,0.261001,0.368818,0.097260,0.112312,24.5274,0.8092,0.160651,0.886348,0.956451,24.5274,26.52,5.34
272,0.362646,85.5501,235.91,0.220387,0.448041,0.096215,0.120891,29.2502,0.8109,0.137233,0.922459,0.953064,29.2502,25.51,8.96
273,0.338151,77.1048,228.02,0.227202,0.432429,0.093656,0.112979,26.8993,0.8116,0.135416,0.887054,0.945318,26.8993,28.56,9.25
274,0.356145,77.5650,217.79,0.270200,0.439599,0.093405,0.108429,28.6145,0.8031,0.187971,0.901262,0.953388,28.6145,27.98,8.33
275,0.361224,87.1288,241.20,0.255514,0.402802,0.096269,0.113536,29.0088,0.7932,0.169019,0.899385,0.952758,29.0088,24.77,7.87
276,0.382068,83.4313,218.37,0.322033,0.374924,0.099842,0.118988,30.7632,0.8237,0.105593,0.885417,0.960363,30.7632,26.15,7.81
277,0.385202,95.0036,246.63,0.376286,0.401657,0.099404,0.116760,28.9548,0.8367,0.150507,0.893138,0.950594,28.9548,25.45,8.25
278,0.369920,84.0525,227.22,0.197116,0.485255,0.096637,0.112339,29.4730,0.8164,0.153651,0.914738,0.952406,29.4730,27.89,8.48
279,0.347959,81.4476,234.07,0.335290,0.383385,0.093213,0.113029,28.0021,0.8194,0.158733,0.905939,0.944057,28.0021,23.85,8.92
280,0.387777,91.2078,235.21,0.336391,0.461020,0.099304,0.120156,29.6561,0.8347,0.128308,0.896557,0.956866,29.6561,25.61,6.75
281,0.384360,94.3597,245.50,0.242209,0.437045,0.097030,0.126173,28.1295,0.7936,0.153944,0.899200,0.950470,28.1295,28.93,8.58
282,0.360746,86.3500,239.37,0.247398,0.390085,0.097049,0.115659,29.3100,0.7842,0.137618,0.907216,0.954715,29.3100,25.20,8.20
283,0.368409,84.7115,229.94,0.309070,0.499023,0.088963,0.102399,28.4666,0.7715,0.185314,0.902624,0.976845,28.4666,25.95,6.23
284,0.399779,92.7667,232.05,0.291670,0.462925,0.095177,0.118016,31.2921,0.8179,0.158461,0.919102,0.957310,31.2921,24.32,7.56
285,0.386890,94.7188,244.82,0.345649,0.374361,0.092542,0.110904,28.7843,0.7790,0.205249,0.920911,0.966469,28.7843,18.65,8.25
286,0.384911,96.8662,251.66,0.368940,0.403849,0.086176,0.114576,27.8851,0.7587,0.182564,0.902596,0.964537,27.8851,22.36,7.27
287,0.365058,86.6909,237.47,0.337338,0.422157,0.097761,0.111776,28.3408,0.8302,0.154674,0.926597,0.941790,28.3408,26.53,9.63
288,0.354017,84.8338,239.63,0.305657,0.410768,0.094740,0.114728,29.7981,0.7610,0.157039,0.900102,0.959326,29.7981,28.96,8.01
289,0.384359,90.3035,234.95,0.299509,0.438725,0.094947,0.116883,28.3268,0.8166,0.155619,0.895844,0.967339,28.3268,25.71,8.20
290,0.375982,88.3481,234.98,0.289347,0.415541,0.093771,0.110489,29.5300,0.7995,0.183097,0.915127,0.948565,29.5300,30.14,7.83
291,0.367167,89.6404,244.14,0.156402,0.408438,0.100895,0.110039,30.0146,0.8208,0.157188,0.905920,0.957101,30.0146,26.61,8.30
292,0.386895,89.4804,231.28,0.367505,0.548837,0.093170,0.115964,28.7545,0.8140,0.180038,0.896922,0.963818,28.7545,27.30,6.56
293,0.380461,89.5201,235.29,0.272952,0.476424,0.098442,0.108347,28.0805,0.8354,0.168963,0.892639,0.966457,28.0805,27.37,3.20
294,0.395382,92.6624,234.36,0.330151,0.438996,0.094237,0.114347,29.2650,0.7744,0.170554,0.887317,0.956239,29.2650,23.49,8.61
295,0.378775,94.9107,250.57,0.308505,0.426773,0.094575,0.121160,28.4663,0.8073,0.149781,0.905182,0.959501,28.4663,25.01,9.78
296,0.378345,90.2702,238.59,0.314859,0.441897,0.087976,0.109278,26.6133,0.8193,0.187859,0.905017,0.960861,26.6133,24.73,8.52
297,0.396869,95.1172,239.67,0.384244,0.432356,0.093560,0.103777,28.9701,0.8343,0.166093,0.921739,0.939740,28.9701,24.27,8.56
298,0.383567,88.9103,231.80,0.270916,0.437745,0.090712,0.113209,27.8332,0.7900,0.219717,0.923377,0.967710,27.8332,26.60,8.02
299,0.391620,93.8182,239.56,0.364983,0.473172,0.089480,0.103832,27.1869,0.8194,0.211572,0.919262,0.962746,27.1869,24.78,7.14
300,0.356921,86.2098,241.54,0.291130,0.422488,0.093525,0.111841,26.7837,0.8155,0.176125,0.896220,0.969880,26.7837,30.70,7.81
301,0.387698,92.4006,238.33,0.293243,0.454461,0.093047,0.112308,27.4821,0.8305,0.172585,0.888787,0.953024,27.4821,24.81,7.84
302,0.345021,82.4180,238.88,0.287631,0.398029,0.090972,0.103955,29.2798,0.8341,0.202251,0.911800,0.969770,29.2798,23.65,7.00
303,0.407780,94.7113,232.26,0.304514,0.424370,0.090767,0.110291,29.1022,0.8531,0.163031,0.900529,0.977069,29.1022,27.33,9.40
304,0.377194,88.9621,235.85,0.300147,0.404842,0.085828,0.109333,26.7643,0.8278,0.225645,0.917475,0.964990,26.7643,28.09,7.20
305,0.383856,92.1575,240.08,0.371820,0.443267,0.095663,0.118773,29.3043,0.8358,0.162867,0.901737,0.979719,29.3043,26.68,6.24
306,0.389142,98.4039,252.87,0.359322,0.442326,0.094980,0.122657,28.3678,0.8332,0.157953,0.893726,0.963007,28.3678,24.77,8.30
307,0.378977,93.5705,246.90,0.309635,0.471267,0.094547,0.111389,27.0714,0.8712,0.169408,0.915738,0.972060,27.0714,23.36,5.29
308,0.381256,89.8022,235.54,0.364669,0.516820,0.091403,0.109748,29.3545,0.8433,0.190080,0.940220,0.948037,29.3545,26.87,9.24
309,0.360998,81.9025,226.88,0.337574,0.375393,0.093735,0.118793,27.8531,0.8369,0.196364,0.902952,0.957640,27.8531,24.88,6.82
310,0.362846,93.8426,258.63,0.350645,0.516098,0.089621,0.115690,28.3011,0.8244,0.165797,0.893761,0.972675,28.3011,22.10,8.12
311,0.381119,98.5475,258.57,0.336901,0.427772,0.098038,0.124707,26.5043,0.7908,0.131362,0.904028,0.970724,26.5043,23.89,8.54
312,0.404779,96.8009,239.14,0.241551,0.564560,0.089588,0.107070,28.8796,0.8170,0.185764,0.926742,0.973077,28.8796,24.93,7.58
313,0.408496,101.0426,247.35,0.317920,0.423438,0.090167,0.115760,28.4402,0.8144,0.171707,0.897805,0.955333,28.4402,26.88,7.62
314,0.363380,83.1646,228.86,0.320590,0.381266,0.089377,0.104876,30.8375,0.8315,0.182855,0.903589,0.969462,30.8375,30.29,9.58
315,0.397594,93.2558,234.55,0.396042,0.470723,0.089928,0.111147,31.4544,0.8146,0.173513,0.897961,0.967762,31.4544,30.06,8.05
316,0.395103,91.0131,230.35,0.368475,0.443958,0.090845,0.095178,27.5404,0.8160,0.207457,0.889825,0.958911,27.5404,26.68,6.99
317,0.399188,98.3379,246.34,0.392271,0.435959,0.090526,0.118681,27.0957,0.8404,0.186224,0.924042,0.935672,27.0957,26.84,7.67
318,0.386779,95.0219,245.68,0.255439,0.457595,0.086400,0.108077,27.8532,0.8305,0.219667,0.896760,0.949708,27.8532,22.18,6.29
319,0.385527,93.9461,243.68,0.320272,0.622013,0.091376,0.115130,29.2934,0.7911,0.182601,0.922261,0.983410,29.2934,25.89,7.16
320,0.380737,86.1143,226.18,0.354150,0.429605,0.086362,0.111645,27.8268,0.8074,0.180487,0.904870,0.977746,27.8268,27.88,10.44
321,0.402307,101.2391,251.65,0.285815,0.508987,0.094092,0.110486,29.8605,0.8607,0.180407,0.900422,0.963372,29.8605,25.51,9.66
322,0.374901,94.5245,252.13,0.262465,0.376190,0.091560,0.123175,26.4757,0.8396,0.167950,0.900019,0.958118,26.4757,25.38,5.57
323,0.414364,96.5078,232.91,0.372104,0.533542,0.094618,0.112425,28.0664,0.8235,0.165168,0.913250,0.955843,28.0664,26.80,7.20
324,0.387471,90.7210,234.14,0.299617,0.514376,0.095043,0.112877,27.3128,0.7914,0.187065,0.921307,0.961108,27.3128,24.50,6.88
325,0.379412,92.8548,244.73,0.328409,0.458372,0.089410,0.101389,26.3401,0.8244,0.175695,0.893267,0.971671,26.3401,24.54,8.38
326,0.402196,103.2473,256.71,0.334244,0.443721,0.082972,0.105394,29.2319,0.8458,0.213406,0.911184,0.980515,29.2319,25.87,9.19
327,0.417917,105.7691,253.09,0.402645,0.577223,0.092181,0.105785,28.2254,0.8256,0.179421,0.912343,0.966312,28.2254,25.33,5.75
328,0.393046,99.3727,252.83,0.386220,0.390382,0.091117,0.111152,29.0549,0.8062,0.189144,0.907014,0.970003,29.0549,31.38,9.45
329,0.405017,100.1887,247.37,0.354020,0.507606,0.088763,0.111527,28.2518,0.8751,0.163508,0.889016,0.975377,28.2518,29.19,8.43
330,0.429872,101.0440,235.06,0.306848,0.536736,0.089906,0.111338,27.0144,0.8446,0.167404,0.900184,0.950420,27.0144,24.23,7.16
331,0.411735,99.2751,241.11,0.395259,0.454307,0.089557,0.102408,27.6693,0.8515,0.196267,0.905292,0.961900,27.6693,23.46,7.48
332,0.408749,103.6126,253.49,0.412638,0.435684,0.091586,0.104404,28.3225,0.8217,0.191964,0.914197,0.953383,28.3225,22.65,8.72
333,0.388532,95.1985,245.02,0.271608,0.458532,0.090607,0.100251,27.7951,0.8373,0.214596,0.901805,0.962961,27.7951,31.32,8.65
334,0.403770,93.2281,230.89,0.306700,0.412663,0.088933,0.110757,27.4730,0.8334,0.195028,0.889309,0.953967,27.4730,23.10,8.63
335,0.392979,99.5842,253.41,0.311971,0.537932,0.094581,0.117802,28.1868,0.8463,0.166415,0.909625,0.949592,28.1868,24.42,7.83
336,0.384939,98.6705,256.33,0.374283,0.421939,0.091446,0.108517,28.0362,0.8320,0.180638,0.923592,0.952738,28.0362,28.99,9.12
337,0.393234,98.5227,250.54,0.323524,0.492298,0.090480,0.117675,28.0137,0.8656,0.190920,0.904487,0.958085,28.0137,24.38,9.53
338,0.396819,99.6256,251.06,0.380625,0.466212,0.086178,0.101599,29.1378,0.8442,0.208662,0.927069,0.959311,29.1378,30.65,8.70
339,0.418439,104.0615,248.69,0.357779,0.548949,0.090639,0.108891,29.9531,0.8473,0.186550,0.914351,0.976684,29.9531,27.07,9.22
340,0.416768,102.5194,245.99,0.372103,0.575173,0.091264,0.118966,26.7658,0.8302,0.187578,0.914640,0.977751,26.7658,28.68,9.05
341,0.371778,94.6400,254.56,0.327733,0.389289,0.091354,0.108470,26.3099,0.8229,0.226447,0.922234,0.963206,26.3099,24.60,8.47
342,0.386754,94.3896,244.06,0.350170,0.435456,0.091712,0.109662,29.6716,0.8851,0.184228,0.928641,0.952185,29.6716,28.02,8.10
343,0.382956,95.0020,248.08,0.365603,0.406100,0.094774,0.114722,26.6748,0.8587,0.169072,0.913294,0.972360,26.6748,25.92,6.77
344,0.415416,102.5310,246.82,0.362774,0.488180,0.090550,0.122539,30.0899,0.8040,0.179541,0.914918,0.973256,30.0899,32.50,6.87
345,0.417553,110.6073,264.89,0.386897,0.472118,0.092169,0.101981,28.8027,0.8338,0.202923,0.907026,0.954484,28.8027,29.55,8.47
346,0.421309,101.5886,241.13,0.147065,0.437261,0.091844,0.110632,29.4962,0.8296,0.169052,0.898555,0.959122,29.4962,26.66,7.96
347,0.401656,106.1803,264.36,0.278795,0.463511,0.086411,0.099964,30.1205,0.8178,0.205559,0.914568,0.967133,30.1205,24.51,7.84
348,0.402706,105.2494,261.36,0.393651,0.435339,0.089917,0.104888,26.7416,0.8325,0.181230,0.902472,0.984408,26.7416,20.49,8.22
349,0.408594,99.2971,243.02,0.293651,0.531137,0.101643,0.108774,29.6655,0.8634,0.153924,0.900446,0.972936,29.6655,23.74,7.43
350,0.401660,99.4600,247.62,0.353122,0.468303,0.089331,0.111845,28.6252,0.8351,0.194243,0.904218,0.970077,28.6252,25.66,9.68
351,0.414360,102.4519,247.25,0.398234,0.513509,0.088082,0.096008,27.5296,0.8490,0.212585,0.894584,0.968519,27.5296,27.68,7.18
352,0.403344,99.5940,246.92,0.350187,0.474120,0.087701,0.110097,27.9321,0.8648,0.236274,0.926500,0.967360,27.9321,26.68,8.69
353,0.394037,103.8570,263.57,0.396449,0.449091,0.090378,0.111174,26.9446,0.8362,0.182445,0.904288,0.964007,26.9446,29.11,6.08
354,0.409647,103.3376,252.26,0.276518,0.503071,0.092744,0.102828,29.5462,0.8150,0.215125,0.911005,0.959304,29.5462,30.21,8.07
355,0.390325,96.5616,247.39,0.349691,0.491726,0.091182,0.112275,29.0113,0.8784,0.190432,0.906402,0.974881,29.0113,24.88,8.01
356,0.412315,98.8644,239.78,0.382340,0.638946,0.082945,0.102386,25.0083,0.8523,0.202848,0.919871,0.965123,25.0083,26.40,6.67
357,0.386908,96.1293,248.46,0.341673,0.441512,0.088050,0.107214,27.7380,0.8577,0.206499,0.918320,0.989251,27.7380,23.19,7.28
358,0.408801,101.3805,247.99,0.404695,0.441258,0.091657,0.114341,28.3446,0.8691,0.222820,0.891273,0.969424,28.3446,27.58,8.36
359,0.416090,100.5952,241.76,0.308588,0.419783,0.089990,0.114159,28.1901,0.8799,0.172308,0.907571,0.972340,28.1901,25.82,6.61
360,0.395339,95.9726,242.76,0.354380,0.402259,0.093658,0.116935,27.2463,0.8478,0.195248,0.914054,0.973659,27.2463,25.75,6.55
361,0.414769,105.3588,254.02,0.340096,0.458071,0.092092,0.102472,26.2922,0.8690,0.173894,0.932625,0.986141,26.2922,30.05,9.53
362,0.430680,106.2857,246.79,0.363562,0.458053,0.087879,0.111157,28.3895,0.9047,0.202954,0.914902,0.976090,28.3895,22.78,9.96
363,0.404551,100.8073,249.18,0.261467,0.423981,0.085313,0.105088,26.9840,0.8332,0.242191,0.943886,0.985387,26.9840,27.90,8.21
364,0.424630,96.3732,226.96,0.234150,0.576808,0.084674,0.093857,27.2531,0.8603,0.251066,0.909324,0.986759,27.2531,28.15,5.46
365,0.411639,108.9422,264.65,0.277828,0.480714,0.087126,0.099528,26.6830,0.8713,0.225156,0.922358,0.961447,26.6830,25.07,9.23
366,0.428759,108.0626,252.04,0.362899,0.554972,0.091416,0.102966,26.5941,0.8704,0.182173,0.902829,0.973241,26.5941,29.08,7.79
367,0.401964,98.1874,244.27,0.392621,0.492360,0.089442,0.104244,25.7902,0.8731,0.195416,0.905840,0.966653,25.7902,29.58,8.20
368,0.407424,108.5562,266.45,0.387448,0.418947,0.090809,0.111679,27.3629,0.8540,0.216137,0.896317,0.975149,27.3629,24.08,8.79
369,0.407879,102.8564,252.17,0.357691,0.488867,0.081975,0.101565,27.0090,0.8455,0.261841,0.913605,0.972414,27.0090,24.81,7.69
370,0.399416,106.9066,267.66,0.305682,0.489273,0.087395,0.101272,26.1454,0.8069,0.207768,0.929686,0.968156,26.1454,20.64,8.22
371,0.410585,106.4209,259.19,0.377987,0.488743,0.093029,0.107393,27.0541,0.8528,0.185164,0.915269,0.948086,27.0541,22.47,7.41
372,0.435403,111.7933,256.76,0.391000,0.461976,0.082173,0.099852,27.0754,0.8729,0.278041,0.926614,0.957746,27.0754,26.28,5.95
